region,province,city,position,district,candidate_name,party,votes,rank,raw_position
REGION IV-A,QUEZON,PANUKULAN,COUNCILOR,LONE,"AVELLANO, JIM",NPC,5368,1,"MEMBER, SANGGUNIANG BAYAN QUEZON - PANUKULAN - LONE DIST"
REGION IV-A,QUEZON,PANUKULAN,COUNCILOR,LONE,"DAET, AIDA",NP,3231,2,"MEMBER, SANGGUNIANG BAYAN QUEZON - PANUKULAN - LONE DIST"
REGION IV-A,QUEZON,PANUKULAN,COUNCILOR,LONE,"DE LEON, JOSE RIO",NP,810,3,"MEMBER, SANGGUNIANG BAYAN QUEZON - PANUKULAN - LONE DIST"
REGION IV-A,QUEZON,PANUKULAN,COUNCILOR,LONE,"ERRACHO, JOE ABEL",PRP,3628,4,"MEMBER, SANGGUNIANG BAYAN QUEZON - PANUKULAN - LONE DIST"
REGION IV-A,QUEZON,PANUKULAN,COUNCILOR,LONE,"GUCILATAR, TITING",NP,4240,5,"MEMBER, SANGGUNIANG BAYAN QUEZON - PANUKULAN - LONE DIST"
REGION IV-A,QUEZON,PANUKULAN,COUNCILOR,LONE,"NOLLEDO, LEONILO",NP,2537,6,"MEMBER, SANGGUNIANG BAYAN QUEZON - PANUKULAN - LONE DIST"
REGION IV-A,QUEZON,PANUKULAN,COUNCILOR,LONE,"PEÑAMANTE, EMMAN",NP,3606,7,"MEMBER, SANGGUNIANG BAYAN QUEZON - PANUKULAN - LONE DIST"
REGION IV-A,QUEZON,PANUKULAN,COUNCILOR,LONE,"PEÑAMANTE, JOHN PAUL",IND,5054,8,"MEMBER, SANGGUNIANG BAYAN QUEZON - PANUKULAN - LONE DIST"
REGION IV-A,QUEZON,PATNANUNGAN,COUNCILOR,LONE,"AGUILAR, EDWIN",NPC,3963,1,"MEMBER, SANGGUNIANG BAYAN QUEZON - PATNANUNGAN - LONE DIST"
REGION IV-A,QUEZON,PATNANUNGAN,COUNCILOR,LONE,"ARMADA, LUDOY",PRP,3210,2,"MEMBER, SANGGUNIANG BAYAN QUEZON - PATNANUNGAN - LONE DIST"
REGION IV-A,QUEZON,PATNANUNGAN,COUNCILOR,LONE,"ASISTIN, SAMUEL",NPC,2206,3,"MEMBER, SANGGUNIANG BAYAN QUEZON - PATNANUNGAN - LONE DIST"
REGION IV-A,QUEZON,PATNANUNGAN,COUNCILOR,LONE,"AVELLANEDA, MISYEL",PRP,1888,4,"MEMBER, SANGGUNIANG BAYAN QUEZON - PATNANUNGAN - LONE DIST"
REGION IV-A,QUEZON,PATNANUNGAN,COUNCILOR,LONE,"BANTUCAN, MAYO",NPC,2916,5,"MEMBER, SANGGUNIANG BAYAN QUEZON - PATNANUNGAN - LONE DIST"
REGION IV-A,QUEZON,PATNANUNGAN,COUNCILOR,LONE,"BANTUCAN, MHAY",NPC,3054,6,"MEMBER, SANGGUNIANG BAYAN QUEZON - PATNANUNGAN - LONE DIST"
REGION IV-A,QUEZON,PATNANUNGAN,COUNCILOR,LONE,"BRIZ, ROBERTO",NPC,2970,7,"MEMBER, SANGGUNIANG BAYAN QUEZON - PATNANUNGAN - LONE DIST"
REGION IV-A,QUEZON,PATNANUNGAN,COUNCILOR,LONE,"CABALLERO, JOJO",LP,3506,8,"MEMBER, SANGGUNIANG BAYAN QUEZON - PATNANUNGAN - LONE DIST"
REGION IV-A,QUEZON,PEREZ,COUNCILOR,LONE,"ALMADRONES, APPLE",PRP,2349,1,"MEMBER, SANGGUNIANG BAYAN QUEZON - PEREZ - LONE DIST"
REGION IV-A,QUEZON,PEREZ,COUNCILOR,LONE,"ALMARIEGO, ARNOLD",IND,919,2,"MEMBER, SANGGUNIANG BAYAN QUEZON - PEREZ - LONE DIST"
REGION IV-A,QUEZON,PEREZ,COUNCILOR,LONE,"ALPAY, VIC",PRP,3166,3,"MEMBER, SANGGUNIANG BAYAN QUEZON - PEREZ - LONE DIST"
REGION IV-A,QUEZON,PEREZ,COUNCILOR,LONE,"AYALA, MONIC",NPC,4046,4,"MEMBER, SANGGUNIANG BAYAN QUEZON - PEREZ - LONE DIST"
REGION IV-A,QUEZON,PEREZ,COUNCILOR,LONE,"BUERANO, BOYET",PRP,3071,5,"MEMBER, SANGGUNIANG BAYAN QUEZON - PEREZ - LONE DIST"
REGION IV-A,QUEZON,PEREZ,COUNCILOR,LONE,"CAÑIZARES, DANAO",PRP,3126,6,"MEMBER, SANGGUNIANG BAYAN QUEZON - PEREZ - LONE DIST"
REGION IV-A,QUEZON,PEREZ,COUNCILOR,LONE,"CARINGAL, ALLAN",PDPLBN,1454,7,"MEMBER, SANGGUNIANG BAYAN QUEZON - PEREZ - LONE DIST"
REGION IV-A,QUEZON,PEREZ,COUNCILOR,LONE,"CORALES, BUTSOG",NPC,4429,8,"MEMBER, SANGGUNIANG BAYAN QUEZON - PEREZ - LONE DIST"
REGION IV-A,QUEZON,PITOGO,COUNCILOR,LONE,"ENERO, BRIX",AKSYON,3283,1,"MEMBER, SANGGUNIANG BAYAN QUEZON - PITOGO - LONE DIST"
REGION IV-A,QUEZON,PITOGO,COUNCILOR,LONE,"ENRIQUEZ, PROF",UNA,6785,2,"MEMBER, SANGGUNIANG BAYAN QUEZON - PITOGO - LONE DIST"
REGION IV-A,QUEZON,PITOGO,COUNCILOR,LONE,"ESCOSIA, GIN GIN",AKSYON,4581,3,"MEMBER, SANGGUNIANG BAYAN QUEZON - PITOGO - LONE DIST"
REGION IV-A,QUEZON,PITOGO,COUNCILOR,LONE,"FORBES, RODEL",NPC,6484,4,"MEMBER, SANGGUNIANG BAYAN QUEZON - PITOGO - LONE DIST"
REGION IV-A,QUEZON,PITOGO,COUNCILOR,LONE,"GLINOGA, RAMON",AKSYON,3649,5,"MEMBER, SANGGUNIANG BAYAN QUEZON - PITOGO - LONE DIST"
REGION IV-A,QUEZON,PITOGO,COUNCILOR,LONE,"JARANILLA, CARLO",NPC,6570,6,"MEMBER, SANGGUNIANG BAYAN QUEZON - PITOGO - LONE DIST"
REGION IV-A,QUEZON,PITOGO,COUNCILOR,LONE,"LIVADO, IPE",NPC,5714,7,"MEMBER, SANGGUNIANG BAYAN QUEZON - PITOGO - LONE DIST"
REGION IV-A,QUEZON,PITOGO,COUNCILOR,LONE,"LLANETA, KANO",IND,7547,8,"MEMBER, SANGGUNIANG BAYAN QUEZON - PITOGO - LONE DIST"
REGION IV-A,QUEZON,PLARIDEL,COUNCILOR,LONE,"ALVA, SIXTO",NPC,4114,1,"MEMBER, SANGGUNIANG BAYAN QUEZON - PLARIDEL - LONE DIST"
REGION IV-A,QUEZON,PLARIDEL,COUNCILOR,LONE,"ALVAREZ, DARWIN",NPC,3031,2,"MEMBER, SANGGUNIANG BAYAN QUEZON - PLARIDEL - LONE DIST"
REGION IV-A,QUEZON,PLARIDEL,COUNCILOR,LONE,"ALVAREZ, RICO",LAKAS,2679,3,"MEMBER, SANGGUNIANG BAYAN QUEZON - PLARIDEL - LONE DIST"
REGION IV-A,QUEZON,PLARIDEL,COUNCILOR,LONE,"ANDA, DON-DON",NPC,3233,4,"MEMBER, SANGGUNIANG BAYAN QUEZON - PLARIDEL - LONE DIST"
REGION IV-A,QUEZON,PLARIDEL,COUNCILOR,LONE,"ANGSUCO, VICTOR",PRP,1978,5,"MEMBER, SANGGUNIANG BAYAN QUEZON - PLARIDEL - LONE DIST"
REGION IV-A,QUEZON,PLARIDEL,COUNCILOR,LONE,"BURAC, RODRIGO",NPC,2974,6,"MEMBER, SANGGUNIANG BAYAN QUEZON - PLARIDEL - LONE DIST"
REGION IV-A,QUEZON,PLARIDEL,COUNCILOR,LONE,"CAMBA, OMACK",PRP,3101,7,"MEMBER, SANGGUNIANG BAYAN QUEZON - PLARIDEL - LONE DIST"
REGION IV-A,QUEZON,PLARIDEL,COUNCILOR,LONE,"CAMPOMANES, PERPER",LAKAS,681,8,"MEMBER, SANGGUNIANG BAYAN QUEZON - PLARIDEL - LONE DIST"
REGION IV-A,QUEZON,POLILLO,COUNCILOR,LONE,"ACEITUNAS, JOEBEL",IND,2034,1,"MEMBER, SANGGUNIANG BAYAN QUEZON - POLILLO - LONE DIST"
REGION IV-A,QUEZON,POLILLO,COUNCILOR,LONE,"AGUNIAS, FILOMENO",PFP,1152,2,"MEMBER, SANGGUNIANG BAYAN QUEZON - POLILLO - LONE DIST"
REGION IV-A,QUEZON,POLILLO,COUNCILOR,LONE,"ALMIREZ, ALEX",NPC,2691,3,"MEMBER, SANGGUNIANG BAYAN QUEZON - POLILLO - LONE DIST"
REGION IV-A,QUEZON,POLILLO,COUNCILOR,LONE,"ARMADA, OMEL",PFP,1006,4,"MEMBER, SANGGUNIANG BAYAN QUEZON - POLILLO - LONE DIST"
REGION IV-A,QUEZON,POLILLO,COUNCILOR,LONE,"ASIS, JOEL",LAKAS,6862,5,"MEMBER, SANGGUNIANG BAYAN QUEZON - POLILLO - LONE DIST"
REGION IV-A,QUEZON,POLILLO,COUNCILOR,LONE,"ATENDIDO, EFREN",LAKAS,4780,6,"MEMBER, SANGGUNIANG BAYAN QUEZON - POLILLO - LONE DIST"
REGION IV-A,QUEZON,POLILLO,COUNCILOR,LONE,"AZNAR, LEONARDO",PFP,477,7,"MEMBER, SANGGUNIANG BAYAN QUEZON - POLILLO - LONE DIST"
REGION IV-A,QUEZON,POLILLO,COUNCILOR,LONE,"AZUREL, RUBEN ALVIN",NPC,5254,8,"MEMBER, SANGGUNIANG BAYAN QUEZON - POLILLO - LONE DIST"
REGION IV-A,QUEZON,QUEZON,COUNCILOR,LONE,"ALIBARBAR, PEDRITO JR.",LAKAS,5499,1,"MEMBER, SANGGUNIANG BAYAN QUEZON - QUEZON - LONE DIST"
REGION IV-A,QUEZON,QUEZON,COUNCILOR,LONE,"BAYAN, ZALDY",IND,4715,2,"MEMBER, SANGGUNIANG BAYAN QUEZON - QUEZON - LONE DIST"
REGION IV-A,QUEZON,QUEZON,COUNCILOR,LONE,"BINOCAZ, ALBERTO JR.",LP,4566,3,"MEMBER, SANGGUNIANG BAYAN QUEZON - QUEZON - LONE DIST"
REGION IV-A,QUEZON,QUEZON,COUNCILOR,LONE,"CARIÑO, ARLYN",NPC,3716,4,"MEMBER, SANGGUNIANG BAYAN QUEZON - QUEZON - LONE DIST"
REGION IV-A,QUEZON,QUEZON,COUNCILOR,LONE,"ESCAMILLAS, GLENN",IND,2470,5,"MEMBER, SANGGUNIANG BAYAN QUEZON - QUEZON - LONE DIST"
REGION IV-A,QUEZON,QUEZON,COUNCILOR,LONE,"FEBRER, MAR",NPC,3689,6,"MEMBER, SANGGUNIANG BAYAN QUEZON - QUEZON - LONE DIST"
REGION IV-A,QUEZON,QUEZON,COUNCILOR,LONE,"FELISMENA, REY",IND,3797,7,"MEMBER, SANGGUNIANG BAYAN QUEZON - QUEZON - LONE DIST"
REGION IV-A,QUEZON,QUEZON,COUNCILOR,LONE,"FLORES, SK BRIENE",NPC,4178,8,"MEMBER, SANGGUNIANG BAYAN QUEZON - QUEZON - LONE DIST"
REGION IV-A,QUEZON,REAL,COUNCILOR,LONE,"ALAURIN, JESUS",KBL,1424,1,"MEMBER, SANGGUNIANG BAYAN QUEZON - REAL - LONE DIST"
REGION IV-A,QUEZON,REAL,COUNCILOR,LONE,"ALMONTE, SETH",PROMDI,6960,2,"MEMBER, SANGGUNIANG BAYAN QUEZON - REAL - LONE DIST"
REGION IV-A,QUEZON,REAL,COUNCILOR,LONE,"ASIS-POBLETE, JENRA",NP,8619,3,"MEMBER, SANGGUNIANG BAYAN QUEZON - REAL - LONE DIST"
REGION IV-A,QUEZON,REAL,COUNCILOR,LONE,"ATENDIDO, JOEL",PROMDI,5679,4,"MEMBER, SANGGUNIANG BAYAN QUEZON - REAL - LONE DIST"
REGION IV-A,QUEZON,REAL,COUNCILOR,LONE,"AZCARRAGA, EDGARDO",NP,5700,5,"MEMBER, SANGGUNIANG BAYAN QUEZON - REAL - LONE DIST"
REGION IV-A,QUEZON,REAL,COUNCILOR,LONE,"BUAN, AILEEN RESPLANDOR",NP,7272,6,"MEMBER, SANGGUNIANG BAYAN QUEZON - REAL - LONE DIST"
REGION IV-A,QUEZON,REAL,COUNCILOR,LONE,"BURGO, NEMY",NPC,6793,7,"MEMBER, SANGGUNIANG BAYAN QUEZON - REAL - LONE DIST"
REGION IV-A,QUEZON,REAL,COUNCILOR,LONE,"CORALDE, NESTOR",NPC,5778,8,"MEMBER, SANGGUNIANG BAYAN QUEZON - REAL - LONE DIST"
REGION IV-A,QUEZON,SAMPALOC,COUNCILOR,LONE,"ABEJA, EARL",PRP,5153,1,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAMPALOC - LONE DIST"
REGION IV-A,QUEZON,SAMPALOC,COUNCILOR,LONE,"DAYO, ABNER",PRP,5078,2,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAMPALOC - LONE DIST"
REGION IV-A,QUEZON,SAMPALOC,COUNCILOR,LONE,"DAYO, MIRIAM",PRP,4913,3,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAMPALOC - LONE DIST"
REGION IV-A,QUEZON,SAMPALOC,COUNCILOR,LONE,"DE ASIS, LOPE",LP,1525,4,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAMPALOC - LONE DIST"
REGION IV-A,QUEZON,SAMPALOC,COUNCILOR,LONE,"DEVANADERA, NIKKO",PRP,4763,5,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAMPALOC - LONE DIST"
REGION IV-A,QUEZON,SAMPALOC,COUNCILOR,LONE,"DEVELUZ, JELITO",LP,2439,6,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAMPALOC - LONE DIST"
REGION IV-A,QUEZON,SAMPALOC,COUNCILOR,LONE,"ENCINA, MANDY",PRP,4813,7,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAMPALOC - LONE DIST"
REGION IV-A,QUEZON,SAMPALOC,COUNCILOR,LONE,"GAGAN, CIPRIANO",IND,4384,8,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAMPALOC - LONE DIST"
REGION IV-A,QUEZON,SAN ANDRES,COUNCILOR,LONE,"BANQUILES, KHIRK",PDPLBN,6727,1,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAN ANDRES - LONE DIST"
REGION IV-A,QUEZON,SAN ANDRES,COUNCILOR,LONE,"CARABOT, EFREN",LAKAS,1975,2,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAN ANDRES - LONE DIST"
REGION IV-A,QUEZON,SAN ANDRES,COUNCILOR,LONE,"CARPIO, MAXIMO",LAKAS,2297,3,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAN ANDRES - LONE DIST"
REGION IV-A,QUEZON,SAN ANDRES,COUNCILOR,LONE,"DEDACE, SHARON",LP,1528,4,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAN ANDRES - LONE DIST"
REGION IV-A,QUEZON,SAN ANDRES,COUNCILOR,LONE,"DELOS SANTOS, ROLANDO",LAKAS,2838,5,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAN ANDRES - LONE DIST"
REGION IV-A,QUEZON,SAN ANDRES,COUNCILOR,LONE,"EMPRESE, SERSON",LAKAS,5865,6,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAN ANDRES - LONE DIST"
REGION IV-A,QUEZON,SAN ANDRES,COUNCILOR,LONE,"EMPRESE, SUZETTE",LAKAS,4636,7,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAN ANDRES - LONE DIST"
REGION IV-A,QUEZON,SAN ANDRES,COUNCILOR,LONE,"FONTANIL, ESPERANZA",PDPLBN,5378,8,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAN ANDRES - LONE DIST"
REGION IV-A,QUEZON,SAN ANTONIO,COUNCILOR,LONE,"AGUILA, MARTINA",WPP,1717,1,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAN ANTONIO - LONE DIST"
REGION IV-A,QUEZON,SAN ANTONIO,COUNCILOR,LONE,"AGUILA, OMAN",NPC,3609,2,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAN ANTONIO - LONE DIST"
REGION IV-A,QUEZON,SAN ANTONIO,COUNCILOR,LONE,"ATIENZA-VESLIÑO, FELY",NPC,3624,3,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAN ANTONIO - LONE DIST"
REGION IV-A,QUEZON,SAN ANTONIO,COUNCILOR,LONE,"CAGNAYO, AERA MAE",WPP,1911,4,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAN ANTONIO - LONE DIST"
REGION IV-A,QUEZON,SAN ANTONIO,COUNCILOR,LONE,"CUEVAS, BEDONG",IND,5226,5,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAN ANTONIO - LONE DIST"
REGION IV-A,QUEZON,SAN ANTONIO,COUNCILOR,LONE,"DIMAANO, CALOY",NP,8314,6,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAN ANTONIO - LONE DIST"
REGION IV-A,QUEZON,SAN ANTONIO,COUNCILOR,LONE,"ESTALLO, EDONG MITRA",NPC,10482,7,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAN ANTONIO - LONE DIST"
REGION IV-A,QUEZON,SAN ANTONIO,COUNCILOR,LONE,"GATBONTON, JONALYN",WPP,608,8,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAN ANTONIO - LONE DIST"
REGION IV-A,QUEZON,SAN FRANCISCO,COUNCILOR,LONE,"AGUILA, EGAY",NP,9712,1,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAN FRANCISCO - LONE DIST"
REGION IV-A,QUEZON,SAN FRANCISCO,COUNCILOR,LONE,"AGUILA, PIPON",NPC,11295,2,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAN FRANCISCO - LONE DIST"
REGION IV-A,QUEZON,SAN FRANCISCO,COUNCILOR,LONE,"ALEGA, JAZZY",NPC,12705,3,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAN FRANCISCO - LONE DIST"
REGION IV-A,QUEZON,SAN FRANCISCO,COUNCILOR,LONE,"ALLAREY, JOHNNY",NPC,9898,4,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAN FRANCISCO - LONE DIST"
REGION IV-A,QUEZON,SAN FRANCISCO,COUNCILOR,LONE,"ALVASAN, ALEX",NPC,11621,5,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAN FRANCISCO - LONE DIST"
REGION IV-A,QUEZON,SAN FRANCISCO,COUNCILOR,LONE,"ATIENZA, ARNEL",PRP,6193,6,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAN FRANCISCO - LONE DIST"
REGION IV-A,QUEZON,SAN FRANCISCO,COUNCILOR,LONE,"CARABIDO, JUN",IND,9885,7,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAN FRANCISCO - LONE DIST"
REGION IV-A,QUEZON,SAN FRANCISCO,COUNCILOR,LONE,"CATLE, REY",NPC,9281,8,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAN FRANCISCO - LONE DIST"
REGION IV-A,QUEZON,SAN NARCISO,COUNCILOR,LONE,"AUREADA, TPIN",AKSYON,3803,1,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAN NARCISO - LONE DIST"
REGION IV-A,QUEZON,SAN NARCISO,COUNCILOR,LONE,"BAMBA, HERNAND",AKSYON,5954,2,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAN NARCISO - LONE DIST"
REGION IV-A,QUEZON,SAN NARCISO,COUNCILOR,LONE,"BAMBA-MARIN, EZZEN",AKSYON,4312,3,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAN NARCISO - LONE DIST"
REGION IV-A,QUEZON,SAN NARCISO,COUNCILOR,LONE,"CARABIDO, AIVEE",PDPLBN,15353,4,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAN NARCISO - LONE DIST"
REGION IV-A,QUEZON,SAN NARCISO,COUNCILOR,LONE,"ESGUERRA, MEG",PDPLBN,17007,5,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAN NARCISO - LONE DIST"
REGION IV-A,QUEZON,SAN NARCISO,COUNCILOR,LONE,"FONTAMILLAS, NONOY",PDPLBN,12850,6,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAN NARCISO - LONE DIST"
REGION IV-A,QUEZON,SAN NARCISO,COUNCILOR,LONE,"FONTANILLA, ANA",AKSYON,3969,7,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAN NARCISO - LONE DIST"
REGION IV-A,QUEZON,SAN NARCISO,COUNCILOR,LONE,"MAXINO, BENJIE",PDPLBN,13955,8,"MEMBER, SANGGUNIANG BAYAN QUEZON - SAN NARCISO - LONE DIST"
REGION IV-A,QUEZON,SARIAYA,COUNCILOR,LONE,"ABRIL, APPLE",IND,19940,1,"MEMBER, SANGGUNIANG BAYAN QUEZON - SARIAYA - LONE DIST"
REGION IV-A,QUEZON,SARIAYA,COUNCILOR,LONE,"BANTA, VINCE ALCALA",LP,43656,2,"MEMBER, SANGGUNIANG BAYAN QUEZON - SARIAYA - LONE DIST"
REGION IV-A,QUEZON,SARIAYA,COUNCILOR,LONE,"CARINGAL, HAYDEE",PDPLBN,38987,3,"MEMBER, SANGGUNIANG BAYAN QUEZON - SARIAYA - LONE DIST"
REGION IV-A,QUEZON,SARIAYA,COUNCILOR,LONE,"DE LA PEÑA, TEODY",IND,31416,4,"MEMBER, SANGGUNIANG BAYAN QUEZON - SARIAYA - LONE DIST"
REGION IV-A,QUEZON,SARIAYA,COUNCILOR,LONE,"DE LA ROCA, JUN",PPM,14577,5,"MEMBER, SANGGUNIANG BAYAN QUEZON - SARIAYA - LONE DIST"
REGION IV-A,QUEZON,SARIAYA,COUNCILOR,LONE,"DIO, ROSALINO III",IND,2490,6,"MEMBER, SANGGUNIANG BAYAN QUEZON - SARIAYA - LONE DIST"
REGION IV-A,QUEZON,SARIAYA,COUNCILOR,LONE,"GENOVE, ARLENE",LP,53937,7,"MEMBER, SANGGUNIANG BAYAN QUEZON - SARIAYA - LONE DIST"
REGION IV-A,QUEZON,SARIAYA,COUNCILOR,LONE,"MAGHIRANG, DEMIA",LP,53160,8,"MEMBER, SANGGUNIANG BAYAN QUEZON - SARIAYA - LONE DIST"
REGION IV-A,QUEZON,TAGKAWAYAN,COUNCILOR,LONE,"BARBA, JOJO",IND,1923,1,"MEMBER, SANGGUNIANG BAYAN QUEZON - TAGKAWAYAN - LONE DIST"
REGION IV-A,QUEZON,TAGKAWAYAN,COUNCILOR,LONE,"DE VERO, KA BOMEL",NPC,20688,2,"MEMBER, SANGGUNIANG BAYAN QUEZON - TAGKAWAYAN - LONE DIST"
REGION IV-A,QUEZON,TAGKAWAYAN,COUNCILOR,LONE,"DOMOGMA, EDUARDO",LAKAS,7415,3,"MEMBER, SANGGUNIANG BAYAN QUEZON - TAGKAWAYAN - LONE DIST"
REGION IV-A,QUEZON,TAGKAWAYAN,COUNCILOR,LONE,"ELEAZAR, CHOY",NPC,12093,4,"MEMBER, SANGGUNIANG BAYAN QUEZON - TAGKAWAYAN - LONE DIST"
REGION IV-A,QUEZON,TAGKAWAYAN,COUNCILOR,LONE,"ENRIQUEZ, JOEL",LAKAS,9833,5,"MEMBER, SANGGUNIANG BAYAN QUEZON - TAGKAWAYAN - LONE DIST"
REGION IV-A,QUEZON,TAGKAWAYAN,COUNCILOR,LONE,"ERA, LALA",LAKAS,6951,6,"MEMBER, SANGGUNIANG BAYAN QUEZON - TAGKAWAYAN - LONE DIST"
REGION IV-A,QUEZON,TAGKAWAYAN,COUNCILOR,LONE,"HERNANDEZ, GAUDENCIO",LAKAS,8961,7,"MEMBER, SANGGUNIANG BAYAN QUEZON - TAGKAWAYAN - LONE DIST"
REGION IV-A,QUEZON,TAGKAWAYAN,COUNCILOR,LONE,"HERRAS, ERNIE",NPC,7959,8,"MEMBER, SANGGUNIANG BAYAN QUEZON - TAGKAWAYAN - LONE DIST"
REGION IV-A,QUEZON,TIAONG,COUNCILOR,LONE,"ATIENZA, JONAS BRYSON",LP,21031,1,"MEMBER, SANGGUNIANG BAYAN QUEZON - TIAONG - LONE DIST"
REGION IV-A,QUEZON,TIAONG,COUNCILOR,LONE,"BAIT, NORMAN",LP,10287,2,"MEMBER, SANGGUNIANG BAYAN QUEZON - TIAONG - LONE DIST"
REGION IV-A,QUEZON,TIAONG,COUNCILOR,LONE,"BALDEO, RECREC BAUTISTA",NP,24643,3,"MEMBER, SANGGUNIANG BAYAN QUEZON - TIAONG - LONE DIST"
REGION IV-A,QUEZON,TIAONG,COUNCILOR,LONE,"BAUTISTA, REX",PDPLBN,22554,4,"MEMBER, SANGGUNIANG BAYAN QUEZON - TIAONG - LONE DIST"
REGION IV-A,QUEZON,TIAONG,COUNCILOR,LONE,"BOONGALING, GEMYL",PDPLBN,19827,5,"MEMBER, SANGGUNIANG BAYAN QUEZON - TIAONG - LONE DIST"
REGION IV-A,QUEZON,TIAONG,COUNCILOR,LONE,"CASTILLO, MANONG",IND,30387,6,"MEMBER, SANGGUNIANG BAYAN QUEZON - TIAONG - LONE DIST"
REGION IV-A,QUEZON,TIAONG,COUNCILOR,LONE,"CONVENTO, RENE",LP,15081,7,"MEMBER, SANGGUNIANG BAYAN QUEZON - TIAONG - LONE DIST"
REGION IV-A,QUEZON,TIAONG,COUNCILOR,LONE,"CUASAY, KAREN",IND,9545,8,"MEMBER, SANGGUNIANG BAYAN QUEZON - TIAONG - LONE DIST"
REGION IV-A,QUEZON,UNISAN,COUNCILOR,LONE,"ADULTA, PHET",NPC,5613,1,"MEMBER, SANGGUNIANG BAYAN QUEZON - UNISAN - LONE DIST"
REGION IV-A,QUEZON,UNISAN,COUNCILOR,LONE,"ALCALA, ARIEL",KBL,601,2,"MEMBER, SANGGUNIANG BAYAN QUEZON - UNISAN - LONE DIST"
REGION IV-A,QUEZON,UNISAN,COUNCILOR,LONE,"ALPAY, ALLEN",AKSYON,3521,3,"MEMBER, SANGGUNIANG BAYAN QUEZON - UNISAN - LONE DIST"
REGION IV-A,QUEZON,UNISAN,COUNCILOR,LONE,"AMPARO, JOJO",NPC,6065,4,"MEMBER, SANGGUNIANG BAYAN QUEZON - UNISAN - LONE DIST"
REGION IV-A,QUEZON,UNISAN,COUNCILOR,LONE,"ARGOSINO, ROGER",KBL,258,5,"MEMBER, SANGGUNIANG BAYAN QUEZON - UNISAN - LONE DIST"
REGION IV-A,QUEZON,UNISAN,COUNCILOR,LONE,"CABUTIHAN, MENA",LAKAS,6102,6,"MEMBER, SANGGUNIANG BAYAN QUEZON - UNISAN - LONE DIST"
REGION IV-A,QUEZON,UNISAN,COUNCILOR,LONE,"CABUYA, ZALDY",LAKAS,2882,7,"MEMBER, SANGGUNIANG BAYAN QUEZON - UNISAN - LONE DIST"
REGION IV-A,QUEZON,UNISAN,COUNCILOR,LONE,"CAPER, CRISTY",LAKAS,5743,8,"MEMBER, SANGGUNIANG BAYAN QUEZON - UNISAN - LONE DIST"
REGION IV-A,RIZAL,ANGONO,COUNCILOR,LONE,"ABAJAR, VICE",PROMDI,6542,1,"MEMBER, SANGGUNIANG BAYAN RIZAL - ANGONO - LONE DIST"
REGION IV-A,RIZAL,ANGONO,COUNCILOR,LONE,"CANGMAONG, JOSE ROY",PROMDI,2215,2,"MEMBER, SANGGUNIANG BAYAN RIZAL - ANGONO - LONE DIST"
REGION IV-A,RIZAL,ANGONO,COUNCILOR,LONE,"CANLAS, DODIE",NPC,21200,3,"MEMBER, SANGGUNIANG BAYAN RIZAL - ANGONO - LONE DIST"
REGION IV-A,RIZAL,ANGONO,COUNCILOR,LONE,"CANUNAYON, DANILO",PDPLBN,2774,4,"MEMBER, SANGGUNIANG BAYAN RIZAL - ANGONO - LONE DIST"
