Last Name,First Name,Middle Name,Title,Full Name,Position,Party,Year,Province,City,Region,Sex
LELIS,JOCELYN,Y.,,"LELIS, JOCELYN Y.",COUNCILOR,LAKAS NUCD-UMDP,2001,SORSOGON,PRIETO DIAZ,,F
DOGELIO,JOEL,D.,,"DOGELIO, JOEL D.",COUNCILOR,LAKAS NUCD-UMDP,2001,SORSOGON,PRIETO DIAZ,,M
VICTORIA,PLATON,D.,,"VICTORIA, PLATON D.",COUNCILOR,LAKAS NUCD-UMDP,2001,SORSOGON,PRIETO DIAZ,,M
DIONELA,FLORENCIO,D.,,"DIONELA, FLORENCIO D.",COUNCILOR,LDP,2001,SORSOGON,PRIETO DIAZ,,M
EVA,GREGORIO JR.,E.,,"EVA, GREGORIO JR. E.",COUNCILOR,LDP,2001,SORSOGON,PRIETO DIAZ,,M
FLORES,MARIAM,D.,,"FLORES, MARIAM D.",COUNCILOR,LAKAS NUCD-UMDP,2001,SORSOGON,PRIETO DIAZ,,F
DESTAJO,EDWIN,B.,,"DESTAJO, EDWIN B.",COUNCILOR,NPC,2001,SORSOGON,PRIETO DIAZ,,M
DESTURA,JOSE SR.,D.,,"DESTURA, JOSE SR. D.",COUNCILOR,NPC,2001,SORSOGON,PRIETO DIAZ,,M
FRAYNA,JULIETA,E.,,"FRAYNA, JULIETA E.",MAYOR,INDEPENDENT,2001,SORSOGON,SANTA MAGDALENA,,F
GAPAYAO,TILANO,F.,,"GAPAYAO, TILANO F.",VICE MAYOR,LAKAS NUCD-UMDP,2001,SORSOGON,SANTA MAGDALENA,,M
FRIVALDO,ARVINA,F.,,"FRIVALDO, ARVINA F.",COUNCILOR,LDP,2001,SORSOGON,SANTA MAGDALENA,,F
PAREA,SONNY JUNE,F.,,"PAREA, SONNY JUNE F.",COUNCILOR,LAKAS NUCD-UMDP,2001,SORSOGON,SANTA MAGDALENA,,M
FORTE,AMALIA,B.,,"FORTE, AMALIA B.",COUNCILOR,LAKAS NUCD-UMDP,2001,SORSOGON,SANTA MAGDALENA,,F
GABITAN,RUDY,F.,,"GABITAN, RUDY F.",COUNCILOR,LDP,2001,SORSOGON,SANTA MAGDALENA,,M
FRIVALDO,ARNEL,F.,,"FRIVALDO, ARNEL F.",COUNCILOR,INDEPENDENT,2001,SORSOGON,SANTA MAGDALENA,,M
FURIO,JOVEN,F.,,"FURIO, JOVEN F.",COUNCILOR,LAKAS NUCD-UMDP,2001,SORSOGON,SANTA MAGDALENA,,M
GALAROSA,ROMEO,F.,,"GALAROSA, ROMEO F.",COUNCILOR,LAKAS NUCD-UMDP,2001,SORSOGON,SANTA MAGDALENA,,M
SAN JOSE,ROSARIO,E.,,"SAN JOSE, ROSARIO E.",COUNCILOR,LAKAS NUCD-UMDP,2001,SORSOGON,SANTA MAGDALENA,,F
LEE,SALLY,A.,,"LEE, SALLY A.",MAYOR,LDP,2001,SORSOGON,SORSOGON CITY,,F
ATUTUBO,EDMUNDO,A.,,"ATUTUBO, EDMUNDO A.",VICE MAYOR,LDP,2001,SORSOGON,SORSOGON CITY,,M
DESTACAMENTO,AURELIO,D.,,"DESTACAMENTO, AURELIO D.",COUNCILOR,NPC,2001,SORSOGON,SORSOGON CITY,,M
DIO,SONNY,D.,,"DIO, SONNY D.",COUNCILOR,NPC,2001,SORSOGON,SORSOGON CITY,,M
BAYLON,FULTON,J.,,"BAYLON, FULTON J.",COUNCILOR,LDP,2001,SORSOGON,SORSOGON CITY,,M
DIVINA,ROQUE,D.,,"DIVINA, ROQUE D.",COUNCILOR,LDP,2001,SORSOGON,SORSOGON CITY,,M
ABEAR,RONALD,P.,,"ABEAR, RONALD P.",COUNCILOR,LDP,2001,SORSOGON,SORSOGON CITY,,M
BALDON,MELANIE,R.,,"BALDON, MELANIE R.",COUNCILOR,NPC,2001,SORSOGON,SORSOGON CITY,,F
LAO,SYLVIA,R.,,"LAO, SYLVIA R.",COUNCILOR,LDP,2001,SORSOGON,SORSOGON CITY,,F
AREVALO,VIRGILIO,F.,,"AREVALO, VIRGILIO F.",COUNCILOR,LDP,2001,SORSOGON,SORSOGON CITY,,M
GO,MICHAEL,G.,,"GO, MICHAEL G.",COUNCILOR,NPC,2001,SORSOGON,SORSOGON CITY,,M
DETERA,ANTONIO,C.,,"DETERA, ANTONIO C.",COUNCILOR,NPC,2001,SORSOGON,SORSOGON CITY,,M
MELLA,FULGENCIO,A.,,"MELLA, FULGENCIO A.",COUNCILOR,NPC,2001,SORSOGON,SORSOGON CITY,,M
LAGUNA,FERDINAND,E.,,"LAGUNA, FERDINAND E.",COUNCILOR,PDP-LABAN,2001,SORSOGON,SORSOGON CITY,,M
REFOL,DENNY,D.,,"REFOL, DENNY D.",MAYOR,LP,2001,AKLAN,ALTAVAS,,M
GERVACIO,GUILLERMO,D.,,"GERVACIO, GUILLERMO D.",VICE MAYOR,LDP,2001,AKLAN,ALTAVAS,,M
BELARMINO,ROSARIO,B.,,"BELARMINO, ROSARIO B.",COUNCILOR,LAKAS NUCD-UMDP,2001,AKLAN,ALTAVAS,,F
BARCELONA,MEDIALIN,P.,,"BARCELONA, MEDIALIN P.",COUNCILOR,LDP,2001,AKLAN,ALTAVAS,,F
GREGORIO,ADRIAN MAC,R.,,"GREGORIO, ADRIAN MAC R.",COUNCILOR,LDP,2001,AKLAN,ALTAVAS,,M
QUIMPO,FRANCKLIN,L.,,"QUIMPO, FRANCKLIN L.",COUNCILOR,LP,2001,AKLAN,ALTAVAS,,M
CLEOPE,PATERNO,P.,,"CLEOPE, PATERNO P.",COUNCILOR,LP,2001,AKLAN,ALTAVAS,,M
PERLAS,ERICK,V.,,"PERLAS, ERICK V.",COUNCILOR,LDP,2001,AKLAN,ALTAVAS,,M
SOLITA,JOLY,A.,,"SOLITA, JOLY A.",COUNCILOR,LAKAS NUCD-UMDP,2001,AKLAN,ALTAVAS,,M
BAUTISTA,NELIA,C.,,"BAUTISTA, NELIA C.",COUNCILOR,LDP,2001,AKLAN,ALTAVAS,,F
CALIZO,TEODORO JR.,V.,,"CALIZO, TEODORO JR. V.",MAYOR,LDP,2001,AKLAN,BALETE,,M
RODRIGUEZ,BERNARDO JR.,O.,,"RODRIGUEZ, BERNARDO JR. O.",VICE MAYOR,LDP,2001,AKLAN,BALETE,,M
YASA,SYLVIA,V.,,"YASA, SYLVIA V.",COUNCILOR,LDP,2001,AKLAN,BALETE,,F
VILLANUEVA,EVELYN,V.,,"VILLANUEVA, EVELYN V.",COUNCILOR,LDP,2001,AKLAN,BALETE,,F
OQUENDO,REQUIRO MELDE,S.,,"OQUENDO, REQUIRO MELDE S.",COUNCILOR,LDP,2001,AKLAN,BALETE,,M
LACHICA,CIPRIANO,L.,,"LACHICA, CIPRIANO L.",COUNCILOR,LDP,2001,AKLAN,BALETE,,M
CLEOPE,APOLINAR,C.,,"CLEOPE, APOLINAR C.",COUNCILOR,LDP,2001,AKLAN,BALETE,,M
BANTIGUE,NONICA,F.,,"BANTIGUE, NONICA F.",COUNCILOR,LDP,2001,AKLAN,BALETE,,F
REQUIRO,ELVIS,S.,,"REQUIRO, ELVIS S.",COUNCILOR,LDP,2001,AKLAN,BALETE,,M
BALLEZA,PAULINO JR.,P.,,"BALLEZA, PAULINO JR. P.",COUNCILOR,LDP,2001,AKLAN,BALETE,,M
FUENTES,STEVENS,N.,,"FUENTES, STEVENS N.",MAYOR,LP,2001,AKLAN,BANGA,,M
TUPAS,TEDDY,C.,,"TUPAS, TEDDY C.",VICE MAYOR,LP,2001,AKLAN,BANGA,,M
BESANA,WILFREDO,A.,,"BESANA, WILFREDO A.",COUNCILOR,LP,2001,AKLAN,BANGA,,M
ABAYON,DANILO,I.,,"ABAYON, DANILO I.",COUNCILOR,LP,2001,AKLAN,BANGA,,M
RENTILLO,EMILIANO,M.,,"RENTILLO, EMILIANO M.",COUNCILOR,LP,2001,AKLAN,BANGA,,M
TEODOSIO,ARTURO SR.,R.,,"TEODOSIO, ARTURO SR. R.",COUNCILOR,LP,2001,AKLAN,BANGA,,M
DE JOSE,LOUBELL,I.,,"DE JOSE, LOUBELL I.",COUNCILOR,LP,2001,AKLAN,BANGA,,F
ANDRADE,CATALINA,R.,,"ANDRADE, CATALINA R.",COUNCILOR,LAKAS NUCD-UMDP,2001,AKLAN,BANGA,,F
TUTOR,PETER,F.,,"TUTOR, PETER F.",COUNCILOR,LP,2001,AKLAN,BANGA,,M
MACAHILIG,FELIPE IV,T.,,"MACAHILIG, FELIPE IV T.",COUNCILOR,LAKAS NUCD-UMDP,2001,AKLAN,BANGA,,M
RAMOS,HERODUTOS,A.,,"RAMOS, HERODUTOS A.",MAYOR,LDP,2001,AKLAN,BATAN,,M
ABELLA,ROMEO,M.,,"ABELLA, ROMEO M.",VICE MAYOR,LAKAS NUCD-UMDP,2001,AKLAN,BATAN,,M
LEONOR,JULIO JR.,S.,,"LEONOR, JULIO JR. S.",COUNCILOR,LDP,2001,AKLAN,BATAN,,M
BAUTISTA,WILSON,DP,,"BAUTISTA, WILSON DP",COUNCILOR,LDP,2001,AKLAN,BATAN,,M
MATUTINA,EBARARDO,M.,,"MATUTINA, EBARARDO M.",COUNCILOR,LDP,2001,AKLAN,BATAN,,M
PLACER,MEDERICO,S.,,"PLACER, MEDERICO S.",COUNCILOR,LAKAS NUCD-UMDP,2001,AKLAN,BATAN,,M
SUCGANG,VILLADOLFO,C.,,"SUCGANG, VILLADOLFO C.",COUNCILOR,LDP,2001,AKLAN,BATAN,,M
BOLIVAR,PORFIRO,L.,,"BOLIVAR, PORFIRO L.",COUNCILOR,LDP,2001,AKLAN,BATAN,,M
SISON,LOLINA,V.,,"SISON, LOLINA V.",COUNCILOR,LDP,2001,AKLAN,BATAN,,F
RODEROS,SUSAN,B.,,"RODEROS, SUSAN B.",COUNCILOR,LAKAS NUCD-UMDP,2001,AKLAN,BATAN,,F
LABINDAO,CONCEPCION,DP,,"LABINDAO, CONCEPCION DP",MAYOR,LDP,2001,AKLAN,BURUANGA,,F
SUALOG,MANUEL,P.,,"SUALOG, MANUEL P.",VICE MAYOR,LDP,2001,AKLAN,BURUANGA,,M
PATRICIO,VILMA,C.,,"PATRICIO, VILMA C.",COUNCILOR,LDP,2001,AKLAN,BURUANGA,,F
PRADO,RENE,S.,,"PRADO, RENE S.",COUNCILOR,LDP,2001,AKLAN,BURUANGA,,M
OBRIQUE,DEXTERO,S.,,"OBRIQUE, DEXTERO S.",COUNCILOR,LAKAS NUCD-UMDP,2001,AKLAN,BURUANGA,,M
IGUIRON,RENATO,L.,,"IGUIRON, RENATO L.",COUNCILOR,LDP,2001,AKLAN,BURUANGA,,M
SUALOG,BENITO JR.,P.,,"SUALOG, BENITO JR. P.",COUNCILOR,LAKAS NUCD-UMDP,2001,AKLAN,BURUANGA,,M
PRADO,NELSON SR.,A.,,"PRADO, NELSON SR. A.",COUNCILOR,LDP,2001,AKLAN,BURUANGA,,M
PANGANIBAN,CECILIO,S.,,"PANGANIBAN, CECILIO S.",COUNCILOR,LDP,2001,AKLAN,BURUANGA,,M
MAQUIRANG,ENRICO JR.,M.,,"MAQUIRANG, ENRICO JR. M.",COUNCILOR,LDP,2001,AKLAN,BURUANGA,,M
GARCIA,ROBERTO JR.,M.,,"GARCIA, ROBERTO JR. M.",MAYOR,LDP,2001,AKLAN,IBAJAY,,M
AGUIRRE,ANTONIO,D.,,"AGUIRRE, ANTONIO D.",VICE MAYOR,LDP,2001,AKLAN,IBAJAY,,M
SANTA MARIA,NELSON,D.,,"SANTA MARIA, NELSON D.",COUNCILOR,LDP,2001,AKLAN,IBAJAY,,M
MAGBIRAY,EDGAR,S.,,"MAGBIRAY, EDGAR S.",COUNCILOR,LDP,2001,AKLAN,IBAJAY,,M
ILINON,EMILIO,S.,,"ILINON, EMILIO S.",COUNCILOR,LDP,2001,AKLAN,IBAJAY,,M
ASCAÑO,MABINE SR.,M.,,"ASCAÑO, MABINE SR. M.",COUNCILOR,LDP,2001,AKLAN,IBAJAY,,M
CANDARI,OSCAR,G.,,"CANDARI, OSCAR G.",COUNCILOR,LDP,2001,AKLAN,IBAJAY,,M
BRIONES,LARRY,U.,,"BRIONES, LARRY U.",COUNCILOR,LDP,2001,AKLAN,IBAJAY,,M
CALIZO,ROGER,S.,,"CALIZO, ROGER S.",COUNCILOR,LDP,2001,AKLAN,IBAJAY,,M
BELINARIO,TADEO,M.,,"BELINARIO, TADEO M.",COUNCILOR,LDP,2001,AKLAN,IBAJAY,,M
REBALDO,RAYMAR,A.,,"REBALDO, RAYMAR A.",MAYOR,LDP,2001,AKLAN,KALIBO,,M
TAMBONG,NILDA,B.,,"TAMBONG, NILDA B.",VICE MAYOR,LAKAS NUCD-UMDP,2001,AKLAN,KALIBO,,F
BRIONES,DAISY,S.,,"BRIONES, DAISY S.",COUNCILOR,LAKAS NUCD-UMDP,2001,AKLAN,KALIBO,,F
FERNANDEZ,ARIEL,O.,,"FERNANDEZ, ARIEL O.",COUNCILOR,LDP,2001,AKLAN,KALIBO,,M
TOLENTINO,MELANIE,V.,,"TOLENTINO, MELANIE V.",COUNCILOR,LDP,2001,AKLAN,KALIBO,,F
TEJADA,ARNALDO,M.,,"TEJADA, ARNALDO M.",COUNCILOR,LAKAS NUCD-UMDP,2001,AKLAN,KALIBO,,M
MALAPAD,GREGORIO JR.,R.,,"MALAPAD, GREGORIO JR. R.",COUNCILOR,LDP,2001,AKLAN,KALIBO,,M
TIROL,LILLIAN,Q.,,"TIROL, LILLIAN Q.",COUNCILOR,LDP,2001,AKLAN,KALIBO,,F
BARRIOS,RUFINO,T.,,"BARRIOS, RUFINO T.",COUNCILOR,LDP,2001,AKLAN,KALIBO,,M
KIMPO,AMADO JR.,I.,,"KIMPO, AMADO JR. I.",COUNCILOR,LDP,2001,AKLAN,KALIBO,,M
FERNANDEZ,VICTOR,L.,,"FERNANDEZ, VICTOR L.",MAYOR,LDP,2001,AKLAN,LEZO,,M
ANDES,NOEL,I.,,"ANDES, NOEL I.",VICE MAYOR,LP,2001,AKLAN,LEZO,,M
ARCENIO,FRED,M.,,"ARCENIO, FRED M.",COUNCILOR,LDP,2001,AKLAN,LEZO,,M
BUENAFLOR,PHILIP JOHN,B.,,"BUENAFLOR, PHILIP JOHN B.",COUNCILOR,LAKAS NUCD-UMDP,2001,AKLAN,LEZO,,M
BESANA,PETER CYRIL,F.,,"BESANA, PETER CYRIL F.",COUNCILOR,LDP,2001,AKLAN,LEZO,,M
SILVERIO,RAFAEL,M.,,"SILVERIO, RAFAEL M.",COUNCILOR,LDP,2001,AKLAN,LEZO,,M
DENOSTA,LLANE,L.,,"DENOSTA, LLANE L.",COUNCILOR,LAKAS NUCD-UMDP,2001,AKLAN,LEZO,,F
SABAR,LUCRECIA,L.,,"SABAR, LUCRECIA L.",COUNCILOR,LDP,2001,AKLAN,LEZO,,F
FRANCISCO,IDEAL,DM,,"FRANCISCO, IDEAL DM",COUNCILOR,LAKAS NUCD-UMDP,2001,AKLAN,LEZO,,M
NICOLAS,TEDDY,T.,,"NICOLAS, TEDDY T.",COUNCILOR,LAKAS NUCD-UMDP,2001,AKLAN,LEZO,,M
NAVAROSA,CHARITO,I.,,"NAVAROSA, CHARITO I.",MAYOR,LAKAS NUCD-UMDP,2001,AKLAN,LIBACAO,,F
VILLORENTE,TEODORO SR.,A.,,"VILLORENTE, TEODORO SR. A.",VICE MAYOR,LDP,2001,AKLAN,LIBACAO,,M
ZAPATA,RAMON,S.,,"ZAPATA, RAMON S.",COUNCILOR,LAKAS NUCD-UMDP,2001,AKLAN,LIBACAO,,M
RUIZ,ULYSSES,E.,,"RUIZ, ULYSSES E.",COUNCILOR,LDP,2001,AKLAN,LIBACAO,,M
LEGASPI,JOHN JERICHO,V.,,"LEGASPI, JOHN JERICHO V.",COUNCILOR,LDP,2001,AKLAN,LIBACAO,,M
ZONIO,ANTHONY,F.,,"ZONIO, ANTHONY F.",COUNCILOR,LDP,2001,AKLAN,LIBACAO,,M
ILIG,FELIZARDO,S.,,"ILIG, FELIZARDO S.",COUNCILOR,LDP,2001,AKLAN,LIBACAO,,M
NAVAROSA,NAPOLEON,N.,,"NAVAROSA, NAPOLEON N.",COUNCILOR,LAKAS NUCD-UMDP,2001,AKLAN,LIBACAO,,M
TURANG,PATERNO JR.,D.,,"TURANG, PATERNO JR. D.",COUNCILOR,LDP,2001,AKLAN,LIBACAO,,M
YCAY,VECINE,P.,,"YCAY, VECINE P.",COUNCILOR,LDP,2001,AKLAN,LIBACAO,,F
ORBISTA,ARCHIMEDES,N.,,"ORBISTA, ARCHIMEDES N.",MAYOR,LAKAS NUCD-UMDP,2001,AKLAN,MADALAG,,M
COMETA,HANNIBAL,N.,,"COMETA, HANNIBAL N.",VICE MAYOR,LDP,2001,AKLAN,MADALAG,,M
GONZALES,MANUEL JR.,D.,,"GONZALES, MANUEL JR. D.",COUNCILOR,LDP,2001,AKLAN,MADALAG,,M
ROA,PATRICIO JR.,I.,,"ROA, PATRICIO JR. I.",COUNCILOR,LAKAS NUCD-UMDP,2001,AKLAN,MADALAG,,M
NADURA,PURISIMA,N.,,"NADURA, PURISIMA N.",COUNCILOR,LAKAS NUCD-UMDP,2001,AKLAN,MADALAG,,F
NAVARRETE,MAURICIO,N.,,"NAVARRETE, MAURICIO N.",COUNCILOR,LAKAS NUCD-UMDP,2001,AKLAN,MADALAG,,M
SOTTO,ANGEL JR.,N.,,"SOTTO, ANGEL JR. N.",COUNCILOR,LAKAS NUCD-UMDP,2001,AKLAN,MADALAG,,M
GUBATINA,HEGENIO,T.,,"GUBATINA, HEGENIO T.",COUNCILOR,LDP,2001,AKLAN,MADALAG,,M
NIDUELAN,FERMIN,N.,,"NIDUELAN, FERMIN N.",COUNCILOR,LAKAS NUCD-UMDP,2001,AKLAN,MADALAG,,M
CASTRO,RUDY,F.,,"CASTRO, RUDY F.",COUNCILOR,LAKAS NUCD-UMDP,2001,AKLAN,MADALAG,,M
MALILAY,WAYNE,T.,,"MALILAY, WAYNE T.",MAYOR,LDP,2001,AKLAN,MAKATO,,M
TAPUZ,NELSON,T.,,"TAPUZ, NELSON T.",VICE MAYOR,LP,2001,AKLAN,MAKATO,,M
DELA CENA,NERLI,F.,,"DELA CENA, NERLI F.",COUNCILOR,LAKAS NUCD-UMDP,2001,AKLAN,MAKATO,,F
TA-AY,DINO PATRICK,V.,,"TA-AY, DINO PATRICK V.",COUNCILOR,LP,2001,AKLAN,MAKATO,,M
TORDECILLAS,RENATO,T.,,"TORDECILLAS, RENATO T.",COUNCILOR,LAKAS NUCD-UMDP,2001,AKLAN,MAKATO,,M
LUMBRE,ROGER,R.,,"LUMBRE, ROGER R.",COUNCILOR,LDP,2001,AKLAN,MAKATO,,M
TABANG,HERMIGILDO,C.,,"TABANG, HERMIGILDO C.",COUNCILOR,LDP,2001,AKLAN,MAKATO,,M
RUSIA,MARCOSA,T.,,"RUSIA, MARCOSA T.",COUNCILOR,LDP,2001,AKLAN,MAKATO,,F
ROLDAN,APOLINARIO,M.,,"ROLDAN, APOLINARIO M.",COUNCILOR,LDP,2001,AKLAN,MAKATO,,M
DEZA,GRACITA,V.,,"DEZA, GRACITA V.",COUNCILOR,LAKAS NUCD-UMDP,2001,AKLAN,MAKATO,,F
CAWALING,CECIRON,S.,,"CAWALING, CECIRON S.",MAYOR,LDP,2001,AKLAN,MALAY,,M
BAUTISTA,FROLIBAR,S.,,"BAUTISTA, FROLIBAR S.",VICE MAYOR,LDP,2001,AKLAN,MALAY,,M
TOLOSA,RALF,A.,,"TOLOSA, RALF A.",COUNCILOR,LDP,2001,AKLAN,MALAY,,M
YAP,JOHN,P.,,"YAP, JOHN P.",COUNCILOR,LDP,2001,AKLAN,MALAY,,M
DELA TORRE,ABCEDES,S.,,"DELA TORRE, ABCEDES S.",COUNCILOR,LDP,2001,AKLAN,MALAY,,M
VILLANUEVA,CHARLIE,DS,,"VILLANUEVA, CHARLIE DS",COUNCILOR,LDP,2001,AKLAN,MALAY,,M
ARON,JULIETA,A.,,"ARON, JULIETA A.",COUNCILOR,LDP,2001,AKLAN,MALAY,,F
SALAVER,ADRIAN,D.,,"SALAVER, ADRIAN D.",COUNCILOR,LDP,2001,AKLAN,MALAY,,M
BIGUEJA,ALLAN,T.,,"BIGUEJA, ALLAN T.",COUNCILOR,LDP,2001,AKLAN,MALAY,,M
SACAPAÑO,LENY,S.,,"SACAPAÑO, LENY S.",COUNCILOR,LDP,2001,AKLAN,MALAY,,F
ILIO,DOMINADOR JR.,Y.,,"ILIO, DOMINADOR JR. Y.",MAYOR,LDP,2001,AKLAN,MALINAO,,M
IGUIBAN,ROSIE,I.,,"IGUIBAN, ROSIE I.",VICE MAYOR,LDP,2001,AKLAN,MALINAO,,F
IGOY,WILBERT,ARIEL,,"IGOY, WILBERT ARIEL",COUNCILOR,LP,2001,AKLAN,MALINAO,,M
TABING,PACIFICO JR.,I.,,"TABING, PACIFICO JR. I.",COUNCILOR,LDP,2001,AKLAN,MALINAO,,M
ILDESA,TSALDARIZ,D.,,"ILDESA, TSALDARIZ D.",COUNCILOR,LDP,2001,AKLAN,MALINAO,,M
ILEDAN,CASIMIRO,Y.,,"ILEDAN, CASIMIRO Y.",COUNCILOR,LDP,2001,AKLAN,MALINAO,,M
IQUIÑA,ERWIN,I.,,"IQUIÑA, ERWIN I.",COUNCILOR,LDP,2001,AKLAN,MALINAO,,M
IQUIÑA,ADONIS,I.,,"IQUIÑA, ADONIS I.",COUNCILOR,LDP,2001,AKLAN,MALINAO,,M
INOLINO,FREDOR,I.,,"INOLINO, FREDOR I.",COUNCILOR,LAKAS NUCD-UMDP,2001,AKLAN,MALINAO,,M
IBEA,PROPERO,I.,,"IBEA, PROPERO I.",COUNCILOR,LP,2001,AKLAN,MALINAO,,M
GARCIA,GLADYS,P.,,"GARCIA, GLADYS P.",MAYOR,LDP,2001,AKLAN,NABAS,,F
ZALDIVAR,AMIDEO,M.,,"ZALDIVAR, AMIDEO M.",VICE MAYOR,LDP,2001,AKLAN,NABAS,,M
DE ASIS,MARTIN ROY,G.,,"DE ASIS, MARTIN ROY G.",COUNCILOR,LAKAS NUCD-UMDP,2001,AKLAN,NABAS,,M
DALISAY,ROMEO,M.,,"DALISAY, ROMEO M.",COUNCILOR,LDP,2001,AKLAN,NABAS,,M
ANIPAN,EXPEDITO,S.,,"ANIPAN, EXPEDITO S.",COUNCILOR,LDP,2001,AKLAN,NABAS,,M
SOLANOY,JAMES,V.,,"SOLANOY, JAMES V.",COUNCILOR,LDP,2001,AKLAN,NABAS,,M
BOLIVAR,STEPHEN,Z.,,"BOLIVAR, STEPHEN Z.",COUNCILOR,LDP,2001,AKLAN,NABAS,,M
GUBATON,EUGENE,A.,,"GUBATON, EUGENE A.",COUNCILOR,LDP,2001,AKLAN,NABAS,,M
SANTILLAN,ELMA,F.,,"SANTILLAN, ELMA F.",COUNCILOR,LAKAS NUCD-UMDP,2001,AKLAN,NABAS,,F
ALFARO,FREDOLINO,P.,,"ALFARO, FREDOLINO P.",COUNCILOR,LDP,2001,AKLAN,NABAS,,M
PERALTA,EDMUND,R.,,"PERALTA, EDMUND R.",MAYOR,LDP,2001,AKLAN,NEW WASHINGTON,,M
PASTRANA,DODGIE,A.,,"PASTRANA, DODGIE A.",VICE MAYOR,LDP,2001,AKLAN,NEW WASHINGTON,,M
ANDRADE,ALBERTO,M.,,"ANDRADE, ALBERTO M.",COUNCILOR,PMP,2001,AKLAN,NEW WASHINGTON,,M
VELARDE,JEAN,T.,,"VELARDE, JEAN T.",COUNCILOR,LDP,2001,AKLAN,NEW WASHINGTON,,F
REPIEDAD,FELIPE,S.,,"REPIEDAD, FELIPE S.",COUNCILOR,PMP,2001,AKLAN,NEW WASHINGTON,,M
LEYSON,MELINDA,B.,,"LEYSON, MELINDA B.",COUNCILOR,LDP,2001,AKLAN,NEW WASHINGTON,,F
REGALADO,TITA,B.,,"REGALADO, TITA B.",COUNCILOR,LDP,2001,AKLAN,NEW WASHINGTON,,F
TESTA,FRESLITO,L.,,"TESTA, FRESLITO L.",COUNCILOR,LDP,2001,AKLAN,NEW WASHINGTON,,M
MAGALLANES,NORBERTO,L.,,"MAGALLANES, NORBERTO L.",COUNCILOR,LDP,2001,AKLAN,NEW WASHINGTON,,M
JEREZA,WINNIE,T.,,"JEREZA, WINNIE T.",COUNCILOR,PMP,2001,AKLAN,NEW WASHINGTON,,F
TEMPLONUEVO,ERNESTO,I.,,"TEMPLONUEVO, ERNESTO I.",MAYOR,LP,2001,AKLAN,NUMANCIA,,M
ILIGAN,RUFINO,V.,,"ILIGAN, RUFINO V.",VICE MAYOR,LDP,2001,AKLAN,NUMANCIA,,M
MACAHILAS,ERNESTO,M.,,"MACAHILAS, ERNESTO M.",COUNCILOR,LDP,2001,AKLAN,NUMANCIA,,M
GOMEZ,LILIAN,O.,,"GOMEZ, LILIAN O.",COUNCILOR,LAKAS NUCD-UMDP,2001,AKLAN,NUMANCIA,,F
MAGPUSAO,ELEPOLDO,P.,,"MAGPUSAO, ELEPOLDO P.",COUNCILOR,LDP,2001,AKLAN,NUMANCIA,,M
RUIZ,PEPITO,M.,,"RUIZ, PEPITO M.",COUNCILOR,LDP,2001,AKLAN,NUMANCIA,,M
IBABAO,OSCAR,R.,,"IBABAO, OSCAR R.",COUNCILOR,LAKAS NUCD-UMDP,2001,AKLAN,NUMANCIA,,M
CARILLO,WINSTON,H.,,"CARILLO, WINSTON H.",COUNCILOR,LP,2001,AKLAN,NUMANCIA,,M
BADILLA,PERLA,F.,,"BADILLA, PERLA F.",COUNCILOR,LP,2001,AKLAN,NUMANCIA,,F
KIMPO,GEORGE JR.,F.,,"KIMPO, GEORGE JR. F.",COUNCILOR,LDP,2001,AKLAN,NUMANCIA,,M
TIROL,JED,A.,,"TIROL, JED A.",MAYOR,LP,2001,AKLAN,TANGALAN,,M
FUENTES,GENE,T.,,"FUENTES, GENE T.",VICE MAYOR,LDP,2001,AKLAN,TANGALAN,,M
MOLO,EVAN,D.,,"MOLO, EVAN D.",COUNCILOR,LDP,2001,AKLAN,TANGALAN,,M
FERNANDEZ,ALDRINNE,D.,,"FERNANDEZ, ALDRINNE D.",COUNCILOR,INDEPENDENT,2001,AKLAN,TANGALAN,,M
YAP,NORBERTO SR.,P.,,"YAP, NORBERTO SR. P.",COUNCILOR,LP,2001,AKLAN,TANGALAN,,M
AGUIRRE,ELIZER,A.,,"AGUIRRE, ELIZER A.",COUNCILOR,LDP,2001,AKLAN,TANGALAN,,M
CANDELARIO,ROY,T.,,"CANDELARIO, ROY T.",COUNCILOR,LDP,2001,AKLAN,TANGALAN,,M
MASULA,RODRIGO,P.,,"MASULA, RODRIGO P.",COUNCILOR,LDP,2001,AKLAN,TANGALAN,,M
TALA-OC,RODRIGO,T.,,"TALA-OC, RODRIGO T.",COUNCILOR,LP,2001,AKLAN,TANGALAN,,M
TORIAGA,NOLINA,T.,,"TORIAGA, NOLINA T.",COUNCILOR,LP,2001,AKLAN,TANGALAN,,F
POLLICAR,REYNALDO,B.,,"POLLICAR, REYNALDO B.",MAYOR,LAKAS NUCD-UMDP,2001,ANTIQUE,ANINI-Y,,M
SAMONES,BERNABE JR.,E.,,"SAMONES, BERNABE JR. E.",VICE MAYOR,LAKAS NUCD-UMDP,2001,ANTIQUE,ANINI-Y,,M
POLLICAR,MAXFIL,B.,,"POLLICAR, MAXFIL B.",COUNCILOR,LAKAS NUCD-UMDP,2001,ANTIQUE,ANINI-Y,,M
NEAR,ARISTON,V.,,"NEAR, ARISTON V.",COUNCILOR,LAKAS NUCD-UMDP,2001,ANTIQUE,ANINI-Y,,M
