Year,Position,Last,Given,Sex
2013,COUNCILOR,SERNAT,EUGENIO,M
2013,COUNCILOR,PUNONGBAYAN,PETRONILO,M
2013,COUNCILOR,DIMAPILIS,RENATO,M
2013,COUNCILOR,CUSTODIO,MARIANO,M
2013,COUNCILOR,ATIENZA,WILSON,M
2013,COUNCILOR,RAMOS,RENATO,M
2013,COUNCILOR,ANTAZO,JESUS,M
2013,MAYOR,RILLO,REYNALDO,M
2013,VICE MAYOR,ANGELES,IRENEO,M
2013,COUNCILOR,ARCA,LAWRENCE,M
2013,COUNCILOR,ANGELES,ANGELITO,M
2013,COUNCILOR,RAMIREZ,DANILO,M
2013,COUNCILOR,DE LUNA,NICETAS,F
2013,COUNCILOR,PERIO,JUNELITO,M
2013,COUNCILOR,MANALO,ROMEL,M
2013,COUNCILOR,LUCERNA,VICTOR,M
2013,COUNCILOR,AQUINO,RAULITO,M
2013,MAYOR,VIDA,FREDDERICK,M
2013,VICE MAYOR,MENDOZA,FRANCISCO,M
2013,COUNCILOR,DIMAPILIS,MA.,F
2013,COUNCILOR,DIMAPILIS,RAYGAN,M
2013,COUNCILOR,BAY,CARMELITA,F
2013,COUNCILOR,MARAAN,PERFECTO,M
2013,COUNCILOR,NOLASCO,NOEL,M
2013,COUNCILOR,ROCILLO,RONNIE,M
2013,COUNCILOR,PEÑALBA,DELIO,M
2013,COUNCILOR,PEREY,RONALD,M
2013,MAYOR,DUALAN,JUNIO,M
2013,VICE MAYOR,CASTILLO,RODRIGO,M
2013,COUNCILOR,NAZARENO,CESAR,M
2013,COUNCILOR,ARENAS,EVA,F
2013,COUNCILOR,CARTA,ANITA,F
2013,COUNCILOR,POBLETE,SOFIA,F
2013,COUNCILOR,PARAS,JOY,F
2013,COUNCILOR,VILLAR,RODOLFO,M
2013,COUNCILOR,NAZARENO,NAPOLEON,M
2013,COUNCILOR,DAGASDAS,MAXIMO,M
2013,MAYOR,ALVAREZ,ENRICO,M
2013,VICE MAYOR,GARCIA,ERIC,M
2013,COUNCILOR,CHUA,DAVEY,M
2013,COUNCILOR,MANALO,DAVE,M
2013,COUNCILOR,ANGLO,WILFREDO,M
2013,COUNCILOR,OLIDAN,LEAH,F
2013,COUNCILOR,MAGAT,ELVIRA,F
2013,COUNCILOR,ALVAREZ,DONATO,M
2013,COUNCILOR,CEREZO,ELEONOR,F
2013,COUNCILOR,VILLENA,GLENN,M
2013,MAYOR,RICAFRENTE,JOSE,M
2013,VICE MAYOR,RICAFRENTE,JOSE,M
2013,COUNCILOR,ANDICO-MALABANAN,ETHEL,F
2013,COUNCILOR,HERNANDEZ,RAUL,M
2013,COUNCILOR,ENRIQUEZ,PORFIRIO,M
2013,COUNCILOR,GO,CHRISTOPHER,M
2013,COUNCILOR,BADIDLES,RODENCIO,M
2013,COUNCILOR,AQUINO,BRYAN,M
2013,COUNCILOR,ARAO,MENELEO,M
2013,COUNCILOR,GIONGCO,MICHAEL,M
2013,MAYOR,POBLETE,EMILIA,F
2013,VICE MAYOR,LOYOLA,ROSALIE,F
2013,COUNCILOR,BELAMIDE,AIDEL,M
2013,COUNCILOR,AMUTAN,FERDINAND,M
2013,COUNCILOR,BATINGAL,LUIS,M
2013,COUNCILOR,PATAWE,NESTOR,M
2013,COUNCILOR,TOLENTINO,ALLAN,M
2013,COUNCILOR,TOLEDO,ALFREDO,M
2013,COUNCILOR,DONEZA,RONILO,M
2013,COUNCILOR,DE JESUS,LUCIANO,M
2013,MAYOR,TOLENTINO,AGNES,F
2013,VICE MAYOR,DE CASTRO,CELSO,M
2013,COUNCILOR,AMBION,REYMOND,M
2013,COUNCILOR,BAY,FREDLANDER,M
2013,COUNCILOR,MENDOZA,ESTEBAN,M
2013,COUNCILOR,PARRA,VIOLETA,F
2013,COUNCILOR,MARASIGAN,DOROTEO,M
2013,COUNCILOR,PELLO,PATRICIO,M
2013,COUNCILOR,BATINO,CLARO,M
2013,COUNCILOR,ZAIDE,ALEXANDER,M
2013,COUNCILOR,JAVIER,ELISEO,M
2013,COUNCILOR,VERGARA,GENER,M
2013,MAYOR,ARAYATA,MARCUS,M
2013,VICE MAYOR,PACUMIO,YURI,M
2013,COUNCILOR,DONES,ALEXIS,M
2013,COUNCILOR,LANGIT,ANGELITO,M
2013,COUNCILOR,DEL ROSARIO,ANTONIO,M
2013,COUNCILOR,MURILLO,VICTOR,M
2013,COUNCILOR,DIOSANA,JOSELITO,M
2013,COUNCILOR,TORRES,ROSANNO,M
2013,COUNCILOR,CABERO,ANALYN,F
2013,COUNCILOR,NUÑEZ,WILFREDO,M
2013,MAYOR,LINDO,HERMINIO,M
2013,VICE MAYOR,LINAYAO,GOMEZ,M
2013,COUNCILOR,SOBERANO,LORENZ,M
2013,COUNCILOR,LINDO,LAUREL,M
2013,COUNCILOR,GUBIO,SALVADOR,M
2013,COUNCILOR,ANIT,ROMEL,M
2013,COUNCILOR,NACIS,VIRGINIA,F
2013,COUNCILOR,DE LEON,RODALE,M
2013,COUNCILOR,ANDAYA,BAYANI,M
2013,COUNCILOR,HERNANDEZ,PABLO,M
2013,MAYOR,DE SAGUN,MELANDRES,M
2013,VICE MAYOR,LUBIGAN,ALEXANDER,M
2013,COUNCILOR,COLORADO,DENVER,M
2013,COUNCILOR,BAGO,RONA,F
2013,COUNCILOR,MONTEHERMOSO,MARK,M
2013,COUNCILOR,CUNANAN,FRANCISCO,M
2013,COUNCILOR,AURE,CARLITO,M
2013,COUNCILOR,GATDULA,VENANCIO,M
2013,COUNCILOR,DE SAGUN,ROMEO,M
2013,COUNCILOR,ANACAN,JHON,M
2013,COUNCILOR,VILLANUEVA,ANGELITO,M
2013,COUNCILOR,LUBIGAN,LAMBERTO,M
2013,MAYOR,MAGAMPON,ELADIO,M
2013,VICE MAYOR,ALVAREZ,RUBEN,M
2013,COUNCILOR,PAMPOLINA,LORELEI,F
2013,COUNCILOR,ABU,JEYSON,M
2013,COUNCILOR,CASTILLO,NIKKI,F
2013,COUNCILOR,ZUÑIGA,LINO,M
2013,COUNCILOR,MONZONES,NOEL,M
2013,COUNCILOR,AVENIDO,BENITO,M
2013,COUNCILOR,CALABIA,CANDELARIA,F
2013,COUNCILOR,TOLENTINO,DARWIN,M
2013,MAYOR,RAMOS,BRUNO,M
2013,VICE MAYOR,ESCUETA,SORIANO,M
2013,COUNCILOR,PADRID,JOSE,M
2013,COUNCILOR,COMIA,CESAR,M
2013,COUNCILOR,ILAGAN,EMERSON,M
2013,COUNCILOR,MALAGNO,LEONARDO,M
2013,COUNCILOR,JIMENEA,JAIME,M
2013,COUNCILOR,TOLENTINO,ISIDRO,M
2013,COUNCILOR,MARTINEZ,REYNALDO,M
2013,MAYOR,ALONTE,MARLYN,F
2013,VICE MAYOR,DIMAGUILA,WALFREDO,M
2013,COUNCILOR,ALONTE,ANGELO,M
2013,COUNCILOR,BEJASA,WILFREDO,M
2013,COUNCILOR,CARAIT,MAGTANGOL,M
2013,COUNCILOR,YATCO,JOSE,M
2013,COUNCILOR,MICOR,MARIELLE,F
2013,COUNCILOR,SALANDANAN,JAIME,M
2013,COUNCILOR,TAN GANA,VICENTE,M
2013,COUNCILOR,CARDEÑO,LIZA,F
2013,COUNCILOR,ROMANTIGUE,GERONIMO,M
2013,COUNCILOR,DESUASIDO,ALEXIS,M
2013,MAYOR,HEMEDES,ISIDRO,M
2013,VICE MAYOR,GECOLEA,ROMMEL,M
2013,COUNCILOR,BATALLONES,JAIME,M
2013,COUNCILOR,HEMEDES,ISMAEL,M
2013,COUNCILOR,OPIÑA,LEIF,M
2013,COUNCILOR,HAIN,RICHARD,F
2013,COUNCILOR,CARINGAL,TITO,M
2013,COUNCILOR,HAIN,APOLINARIO,M
2013,COUNCILOR,DEL ROSARIO,BENJAMIN,M
2013,COUNCILOR,AGUILLO,JOSE,M
2013,COUNCILOR,ENTREDICHO,IMELDA,F
2013,COUNCILOR,ALIMAGNO,AMELITO,M
2013,MAYOR,CHIPECO,JUSTIN,M
2013,VICE MAYOR,RIZAL,ROSELLER,M
2013,COUNCILOR,CATINDIG,EDGARDO,M
2013,COUNCILOR,HERNANDEZ,RUTH,F
2013,COUNCILOR,MORALES,MOISES,M
2013,COUNCILOR,PEREZ,PEEWEE,M
2013,COUNCILOR,ALDABE,LEEANNE,F
2013,COUNCILOR,LAJARA,CHRISTIAN,M
2013,COUNCILOR,BARORO,LUIS,M
2013,COUNCILOR,ALCASID,MARIA,F
2013,COUNCILOR,MANAIG,JOSE,M
2013,COUNCILOR,ATIENZA,SANTIAGO,M
2013,MAYOR,BERRIS,BUENAFRIDO,M
2013,VICE MAYOR,SANCHEZ,ALLAN,M
2013,COUNCILOR,HERNANDEZ,CHESSKHA,F
2013,COUNCILOR,SANCHEZ,ALLAN,M
2013,COUNCILOR,RAMILO,ROBERTO,M
2013,COUNCILOR,ESCAREZ,DANTE,M
2013,COUNCILOR,KRAFT,KINGSLY,M
2013,COUNCILOR,MANALO,JOSELITO,M
2013,COUNCILOR,LARONA,MARIA,F
2013,COUNCILOR,LARONA,JOSEPH,M
2013,MAYOR,OLIVEROS,MELBERT,M
2013,VICE MAYOR,ARROYO,DANILO,M
2013,COUNCILOR,ARROYO,ARRANTLEE,M
2013,COUNCILOR,GORDULA,OSCAR,M
2013,COUNCILOR,VILLEGAS,PEDRO,M
2013,COUNCILOR,CABUHAT,ROMEL,M
2013,COUNCILOR,CONDE,ANITA,F
2013,COUNCILOR,MESINA,ROLAND,M
2013,COUNCILOR,SANCHEZ,CRISPIN,M
2013,COUNCILOR,CASTILLO,MICHAEL,M
2013,MAYOR,MURAMATSU,RENONIA,F
2013,VICE MAYOR,PANGILINAN,EDWIN,M
2013,COUNCILOR,ANDAYA,GERTRUDES,F
2013,COUNCILOR,VALOIS,EMMANUEL,M
2013,COUNCILOR,GO,LORDNEY,M
2013,COUNCILOR,DE LEON,ALEJANDRE,M
2013,COUNCILOR,CORONADO,EVELYN,F
2013,COUNCILOR,MIALDO,EDDIE,M
2013,COUNCILOR,JAMOLIN,ALVIEN,M
2013,COUNCILOR,LAMINERO,MELVIN,M
2013,MAYOR,ADAO,TEODORO,M
2013,VICE MAYOR,LAGANAS,RUSSEL,M
2013,COUNCILOR,PONCE,DARWIN,M
2013,COUNCILOR,RAMIRO,CHRISTOPHER,M
2013,COUNCILOR,DELA PAZ,HERBEN,M
2013,COUNCILOR,LOPEZ,LAARNI,F
2013,COUNCILOR,SASONDONCILLO,MARTY,M
2013,COUNCILOR,RAGAZA,JOHN,M
2013,COUNCILOR,ASEDILLO,FLORITO,M
2013,COUNCILOR,FLORES,EDISON,M
2013,MAYOR,SULIBIT,ERICSON,M
2013,VICE MAYOR,ORIOSTE,PABLO,M
2013,COUNCILOR,COLIGADO,JAMES,M
2013,COUNCILOR,ILOCSO,EDIEL,M
2013,COUNCILOR,TUALA,BENJAMIN,M
2013,COUNCILOR,LUGADA,ARNULFO,M
2013,COUNCILOR,MONTESINES,ARNOLD,M
2013,COUNCILOR,KABAMALAN,DENNIS,M
2013,COUNCILOR,VILLANUEVA,MA.,F
2013,COUNCILOR,BROSAS,LADISLAO,M
2013,MAYOR,PEREZ,CAESAR,M
2013,VICE MAYOR,ALIPON,PROCOPIO,M
2013,COUNCILOR,TAMISIN,NORVIN,M
2013,COUNCILOR,CABRERA,CESAR,M
2013,COUNCILOR,MOLIÑAWE,JULIUS,M
2013,COUNCILOR,ALBORIDA,BENEDICTO,M
2013,COUNCILOR,ROLUSTA,JAY,M
2013,COUNCILOR,KALAW,ANTONIO,M
2013,COUNCILOR,BAGNES,RICARDO,M
2013,COUNCILOR,OLIVA,JOHN,M
2013,MAYOR,RONDILLA,NESTOR,M
2013,VICE MAYOR,PEDRON,REYNALDO,M
2013,COUNCILOR,JACOB,LUIBIC,M
2013,COUNCILOR,TEOPE,ELAINE,F
2013,COUNCILOR,ROGUEL,WILFREDO,M
2013,COUNCILOR,MECIJA,RONALDO,M
2013,COUNCILOR,BALASABAS,REYNALDO,M
2013,COUNCILOR,RONDILLA,MARIONETTE,F
2013,COUNCILOR,RONDILLA,DARWIN,M
2013,COUNCILOR,TAGUILASO,ARMANDO,M
2013,MAYOR,AÑONUEVO,REYNATO,M
2013,VICE MAYOR,UBATAY,ROLANDO,M
2013,COUNCILOR,RAGA,BELEN,F
2013,COUNCILOR,LADUB,ROMELIO,M
2013,COUNCILOR,TABLICO,SHERYLL,F
2013,COUNCILOR,MANANSALA,ANTHONY,M
2013,COUNCILOR,SAMONTE,GERONIMO,M
2013,COUNCILOR,DEL VALLE,ROBEL,M
2013,COUNCILOR,ABE,PEDRO,M
2013,COUNCILOR,MACALAGAY,EMMANUEL,M
2013,MAYOR,SANA,RONALD,M
2013,VICE MAYOR,REYES,ALBERTO,M
2013,COUNCILOR,VALDERRAMA,ANGELITO,M
2013,COUNCILOR,BENITEZ,ABELARDO,M
2013,COUNCILOR,OLARTE,KEANE,M
2013,COUNCILOR,DE VELA,VLADIMER,M
2013,COUNCILOR,DORADO,EDGARDO,M
2013,COUNCILOR,BARBA,FELIPE,M
2013,COUNCILOR,MENDOZA,LESLIE,F
2013,COUNCILOR,CAPUNO,CONRADO,M
2013,MAYOR,AVENTURADO,DAVID,M
2013,VICE MAYOR,BURBOS,CONSTANCIO,M
2013,COUNCILOR,CHUA,HENRY,M
2013,COUNCILOR,PORCIONCULA,LEOVINO,M
2013,COUNCILOR,SUNE,ARNEL,M
2013,COUNCILOR,SOTOMAYOR,MAXIMO,M
2013,COUNCILOR,BUCAL,PEDRO,M
2013,COUNCILOR,OBMERGA,ROMULO,M
2013,COUNCILOR,SABADO,ELMER,M
2013,COUNCILOR,IBAÑEZ,LAURITO,M
2013,MAYOR,RODILLAS,VICTORINO,M
2013,VICE MAYOR,MENTILLA,LAURO,M
2013,COUNCILOR,VITO,VALERIANO,M
2013,COUNCILOR,CLADO,CARLO,M
2013,COUNCILOR,ESTUPIGAN,GODOFREDO,M
2013,COUNCILOR,MELENDEZ,MARIA,F
2013,COUNCILOR,ARMENTA,FLORENCIO,M
2013,COUNCILOR,ANDAYA,JUANCHO,M
2013,COUNCILOR,MERCOLISA,MARIO,M
2013,COUNCILOR,ZORNOSA,ANTONIO,M
2013,MAYOR,OSUNA,NELSON,M
2013,VICE MAYOR,ARCASETAS,LOURDES,F
2013,COUNCILOR,ARANILLA,VICENTE,M
2013,COUNCILOR,HERNANDEZ,AMELIA,F
2013,COUNCILOR,AREVALO,REXON,M
2013,COUNCILOR,CONSIGNADO,NELIA,F
2013,COUNCILOR,ARCIGAL,FELIPE,M
2013,COUNCILOR,SOTOYA,EVELYN,F
2013,COUNCILOR,BOMBASI,JESSE,M
2013,COUNCILOR,CORONADO,VIRGILIO,M
2013,MAYOR,BAGABALDO,ROJILYN,M
2013,VICE MAYOR,PARAISO,AURELIO,M
2013,COUNCILOR,BAGAYANA,BRIGIDO,M
2013,COUNCILOR,VELASCO,RUPERT,M
2013,COUNCILOR,BAGAMANO,YOLANDA,F
2013,COUNCILOR,CADAPAN,URBANO,M
2013,COUNCILOR,DELA ROSA,ANNA,F
2013,COUNCILOR,BAGONGAHASA,HERMIE,M
2013,COUNCILOR,BALQUIEDRA,NOLDITO,M
2013,COUNCILOR,BALDEMOR,REYNALDO,M
2013,MAYOR,EJERCITO,GIRLIE,F
2013,VICE MAYOR,GAMIT-TALABONG,TERRYL,F
2013,COUNCILOR,MADRIAGA,MELVIN,M
2013,COUNCILOR,CABELA,NOEL,M
2013,COUNCILOR,BERNALES,NATHANAEL,M
2013,COUNCILOR,TRINIDAD,PETER,M
2013,COUNCILOR,GUAN,JULIUS,M
2013,COUNCILOR,SUBIAGA,ERLANDO,M
2013,COUNCILOR,GARCIA,JANUARIO,M
2013,COUNCILOR,CULLANO,ARIEL,M
2013,MAYOR,MARTINEZ,VIPOPS,M
2013,VICE MAYOR,DEL MORO,AMELITA,F
2013,COUNCILOR,FAMILARA,MELODY,F
2013,COUNCILOR,MARTINEZ,VLACHESLAV,M
2013,COUNCILOR,CAILLES,ISIDORO,M
2013,COUNCILOR,HIDALGO,RONALD,M
2013,COUNCILOR,MONTES,JOSEPH,M
2013,COUNCILOR,CATARINO,NARCISO,M
2013,COUNCILOR,DIZON,GERALDIN,M
2013,COUNCILOR,PACHECO,EUGENIO,M
2013,MAYOR,REYES,JOVITO,M
2013,VICE MAYOR,ASTOVEZA,ALBERTO,M
2013,COUNCILOR,RAFANAN,OSCAR,M
2013,COUNCILOR,AGUILAR,GILDO,M
2013,COUNCILOR,PAJARILLO,ALFREDO,M
2013,COUNCILOR,BASAS,MARLON,M
2013,COUNCILOR,MANZANA,JUANITA,F
2013,COUNCILOR,ARITAO,LAMBERTO,M
2013,COUNCILOR,GALVEZ,FRANCO,M
2013,COUNCILOR,VELASQUEZ,ROLANDO,M
2013,MAYOR,QUIAT,WILFREDO,M
2013,VICE MAYOR,RELOVA,QUERUBIN,M
2013,COUNCILOR,ALARVA,QUEEN,F
2013,COUNCILOR,BOTE,REGGIE,M
2013,COUNCILOR,QUIAP,DARWIN,M
2013,COUNCILOR,DEL RIO,APOLO,M
2013,COUNCILOR,CARRILLO,SAMSON,M
2013,COUNCILOR,LUCENA,REYNALDO,M
2013,COUNCILOR,BARASHARI,RONILO,M
2013,COUNCILOR,OGANIA,DANTE,M
2013,MAYOR,AURELIO,ANTONINO,M
2013,VICE MAYOR,SUMAGUE,FERDINAND,M
2013,COUNCILOR,PALCE,JEFFREY,M
2013,COUNCILOR,SOLQUIA,MARLON,M
2013,COUNCILOR,CONCORDIA,DON,M
2013,COUNCILOR,ISLES,FLORANTE,M
2013,COUNCILOR,ASEGURADO,RICARDO,M
2013,COUNCILOR,ISLES,RUSSELL,M
2013,COUNCILOR,VIRIÑA,ISMAEL,M
2013,COUNCILOR,SUMINISTRADO,BERNARD,M
2013,MAYOR,AMANTE,LORETO,M
2013,VICE MAYOR,YANG,ANGELITA,F
2013,COUNCILOR,COLAGO,JUSTIN,M
2013,COUNCILOR,ADAJAR,KARLA,M
2013,COUNCILOR,DIAZ,RONDEL,M
2013,COUNCILOR,GALICIA,ENRICO,M
2013,COUNCILOR,BIGLETE,DIOSDADO,M
2013,COUNCILOR,DIZON,EDUARDO,M
2013,COUNCILOR,TICZON,ARNEL,M
2013,COUNCILOR,CALATRABA,NAPOLEON,M
2013,COUNCILOR,PAVICO,ELSIE,F
2013,COUNCILOR,SEE,FERNANDO,M
2013,MAYOR,CATAQUIZ,LOURDES,F
2013,VICE MAYOR,CAMPOS,RAFAEL,M
2013,COUNCILOR,AMBAYEC,CELSO,M
2013,COUNCILOR,LU,LESLIE,F
2013,COUNCILOR,HATULAN,DELIO,M
2013,COUNCILOR,CASACOP,MICHAEL,M
2013,COUNCILOR,ACIERTO,MARLON,M
2013,COUNCILOR,TAYAO,DIWA,F
2013,COUNCILOR,HERMOSO,REYNALDO,M
2013,COUNCILOR,VIERNEZA,IRYNE,F
2013,MAYOR,PANGANIBAN,DOMINGO,M
2013,VICE MAYOR,DE LEON,LOUIE,M
2013,COUNCILOR,KALAW,RIZALDY,M
2013,COUNCILOR,MALIBIRAN,LAARNI,F
2013,COUNCILOR,DIAZ,EFREN,M
2013,COUNCILOR,ODEJAR,FLORENCIO,M
2013,COUNCILOR,OBLIGACION,LAURA,F
2013,COUNCILOR,SAN JUAN,SERAFIN,M
2013,COUNCILOR,ACAPULCO,ROLANDO,M
2013,COUNCILOR,MALAPAYA,ISAGANI,M
2013,MAYOR,CAROLINO,MA.,F
2013,VICE MAYOR,TUAZON,VIRGINIA,F
2013,COUNCILOR,REQUITUD,EDWARD,M
2013,COUNCILOR,REAL,MARK,M
2013,COUNCILOR,AGUJA,ALEJANDRO,M
2013,COUNCILOR,PALICPIC,MARIO,M
2013,COUNCILOR,CUENTO,CHRISTENED,M
2013,COUNCILOR,BRIONES,NORLITO,M
2013,COUNCILOR,LANDICHO,HONORIO,M
2013,COUNCILOR,CORDOVA,ANSELMO,M
2013,MAYOR,ARCILLAS,ARLENE,F
2013,VICE MAYOR,GOMEZ,ARNEL,M
2013,COUNCILOR,AALA,MA.,F
2013,COUNCILOR,ALGABRE,LUISITO,M
2013,COUNCILOR,CENDAÑA,MYTHOR,M
2013,COUNCILOR,PUZON,ERIC,M
2013,COUNCILOR,LASERNA,ANTONIA,F
2013,COUNCILOR,CAMACLANG,PAULINO,M
2013,COUNCILOR,FACTORIZA,PETRONIO,M
2013,COUNCILOR,CARVAJAL,RAYMOND,M
2013,COUNCILOR,CARTA,LAUDEMER,M
2013,COUNCILOR,TIONGCO,EDWARD,M
2013,MAYOR,TIBAY,EDUARDO,M
2013,VICE MAYOR,ACOBA,ROBERTO,M
2013,COUNCILOR,MASACUPAN,JOSEPH,M
2013,COUNCILOR,CASTRO,LOUIE,M
2013,COUNCILOR,SUÑEGA,RICO,M
2013,COUNCILOR,CAJANO,RONALDO,M
2013,COUNCILOR,TUBICE,RONNIE,M
2013,COUNCILOR,EM,RONWALD,M
2013,COUNCILOR,ELERIA,KRISTOFFERSON,M
2013,COUNCILOR,ADRICULA,RUBEN,M
2013,MAYOR,GONZALES,RAUL,M
2013,VICE MAYOR,LARAÑO,FLORENCIO,M
2013,COUNCILOR,REBONG,JAMES,M
2013,COUNCILOR,LAZARO,SONNY,M
2013,COUNCILOR,SAN JOSE,RIZALDY,M
2013,COUNCILOR,CHING,MICHAEL,M
2013,COUNCILOR,FERNANDEZ,JOSE,M
2013,COUNCILOR,PAHUTAN,PRUDENCIO,M
2013,COUNCILOR,CORCUERA,JOSELITO,M
2013,COUNCILOR,KAMPITAN,VINCI,F
2013,MAYOR,AGUILAR,VICENTA,F
2013,VICE MAYOR,PAR,ARNOLD,M
2013,COUNCILOR,ILAGAN,ADOLFO,M
2013,COUNCILOR,CONCHADA,DARWIN,M
2013,COUNCILOR,LACUESTA,ELMERTO,M
2013,COUNCILOR,VILLARUEL,ALFONSO,M
2013,COUNCILOR,SALVADOR,ORLANDO,M
2013,COUNCILOR,BACAY,MACARIO,M
2013,COUNCILOR,DECENA,MEDARDO,M
2013,COUNCILOR,ABELLANOSA,CARLO,M
2013,MAYOR,MESA,FERNANDO,M
2013,VICE MAYOR,GLOR,JAIME,M
2013,COUNCILOR,DECLARO,RAUL,M
2013,COUNCILOR,CAPARROS,JOSELITO,M
2013,COUNCILOR,HIRANG,JORGE,M
2013,COUNCILOR,HERVERA,WENCHITA,F
2013,COUNCILOR,POLO,RAMON,M
2013,COUNCILOR,BANTOC,FLORANTE,M
2013,COUNCILOR,LAYOSA,IRENEO,M
2013,COUNCILOR,SORIANO,JUANITO,M
2013,MAYOR,MENDOZA,JOSE,M
2013,VICE MAYOR,VERGAÑO,JOEL,M
2013,COUNCILOR,VERANGA,ZENAIDA,F
2013,COUNCILOR,VELASCO,RIZALDY,M
2013,COUNCILOR,SARMIENTO,RENATO,M
2013,COUNCILOR,SANTANDER,ELMER,M
2013,COUNCILOR,MAPAYE,IÑIGO,M
2013,COUNCILOR,MAGTIBAY,ROSELLER,M
2013,COUNCILOR,DIESTRO-MAKAYAN,CIELYN,F
2013,COUNCILOR,LUZANO,JOHN,M
2013,MAYOR,RIVERA,MARIA,F
2013,VICE MAYOR,VILLAMATER,MYRNA,F
2013,COUNCILOR,NOBLEFRANCA,FRANCISCO,M
2013,COUNCILOR,RECTO,ROLANDO,M
2013,COUNCILOR,CAWA,ROULLO,M
2013,COUNCILOR,DOSTO,BONIFACIO,M
2013,COUNCILOR,RICAMORA,RIBENSON,M
2013,COUNCILOR,LINGAYO,FERNANDO,M
2013,COUNCILOR,OPENARIA,CELSO,M
2013,COUNCILOR,HERMINA,JULIO,M
2013,MAYOR,ESTABLECIDA,GIL,M
2013,VICE MAYOR,ENCOMIENDA,MELLISA,F
2013,COUNCILOR,LUCERO,HERMINIA,F
2013,COUNCILOR,PORTILLO,ESMENIA,F
2013,COUNCILOR,CUERDO,ALICE,F
2013,COUNCILOR,TAN,OBREN,M
2013,COUNCILOR,UNGRIANO,DANILO,M
2013,COUNCILOR,TURGO,HENRY,M
2013,COUNCILOR,SUPLIDO,EDDIE,M
2013,COUNCILOR,AYUSO,HAIDE,F
2013,MAYOR,VISORDE,LUISITO,M
2013,VICE MAYOR,MENDOZA,ARCADIO,M
2013,COUNCILOR,DELA CRUZ,LEAH,F
2013,COUNCILOR,VILLAREAL,MILDRED,F
2013,COUNCILOR,JOSON,CONSTANTINO,M
2013,COUNCILOR,LIM,BENITA,F
2013,COUNCILOR,PIALO,LEONARDO,M
2013,COUNCILOR,LA TORRE,CLAUDIO,M
2013,COUNCILOR,PAREJA,CIRILO,M
2013,COUNCILOR,INOFRE,NESTOR,M
2013,MAYOR,MALIWANAG,FERDINAND,M
2013,VICE MAYOR,ATIENZA,ANATALIA,F
2013,COUNCILOR,DELLOSA,AILEEN,F
2013,COUNCILOR,DIZON,IRENEO,M
2013,COUNCILOR,DE LUNA,MANUEL,M
2013,COUNCILOR,LIWANAG,MARIA,F
2013,COUNCILOR,MAUHAY,LORD,M
2013,COUNCILOR,DE LOS REYES,CIPRIANO,M
2013,COUNCILOR,BRIONES,NUMERIANO,M
2013,COUNCILOR,DE GALA,ANTONIO,M
2013,MAYOR,ORFANEL,RAMON,M
2013,VICE MAYOR,MONTANO,MANUEL,M
2013,COUNCILOR,CASAL,JUAN,M
2013,COUNCILOR,ABELLA,LEONARDO,M
2013,COUNCILOR,DE LA CRUZ,JOVINIANO,M
2013,COUNCILOR,CUSTODIO,ROLANDO,M
2013,COUNCILOR,DE IMUS,JOHN,M
2013,COUNCILOR,RAMOS,EDERLINDA,F
2013,COUNCILOR,ORFANEL,RODOLFO,M
2013,COUNCILOR,AVILA,ANTONIO,M
2013,MAYOR,ALILIO,RENATO,M
2013,VICE MAYOR,MILAN,MARIO,M
2013,COUNCILOR,CABRERA,OLYMPIA,F
2013,COUNCILOR,ACUÑA,MA.,F
2013,COUNCILOR,MATIBAG,RICARDO,M
2013,COUNCILOR,MENDOZA,MARIFE,F
2013,COUNCILOR,ALIDIO,REDMAR,M
2013,COUNCILOR,AMAT,FILEMON,M
2013,COUNCILOR,VERGARA,CARLITO,M
2013,COUNCILOR,MILAN,ARMANDO,M
2013,MAYOR,SANGALANG,JOSE,M
2013,VICE MAYOR,RED,JOVITO,M
2013,COUNCILOR,BATARIANO,MELAICA,F
2013,COUNCILOR,FLORIDO,KRISTINE,F
2013,COUNCILOR,ATIENZA,MIGUEL,M
2013,COUNCILOR,SALVO,MIGUEL,M
2013,COUNCILOR,ALVAREZ,FELIPE,M
2013,COUNCILOR,MANONGSONG,MERCEDITA,F
2013,COUNCILOR,ABARQUEZ,MANUEL,M
2013,COUNCILOR,SUAREZ,LANI,F
2013,MAYOR,RUZOL,LEOVEGILDO,M
2013,VICE MAYOR,AVELLANEDA,RODEL,M
2013,COUNCILOR,VILLAREAL,FABIAN,M
2013,COUNCILOR,SABIDURIA,NELSON,M
2013,COUNCILOR,RUZOL,APOLONIO,M
2013,COUNCILOR,PORTILLO,BOBBY,M
2013,COUNCILOR,ASTEJADA,RENATO,M
2013,COUNCILOR,CURIOSO,JAHZEEL,F
2013,COUNCILOR,CUSTOMBRADO,KIM,M
2013,COUNCILOR,SUAVERDEZ,DIEGO,M
2013,MAYOR,ISAAC,CESAR,M
2013,VICE MAYOR,CAMBRONERO,EDUARDO,M
2013,COUNCILOR,ARIETA,ADORACION,F
2013,COUNCILOR,DE LUNA,PRUDENCIO,M
2013,COUNCILOR,BATIBOT,MORENO,M
2013,COUNCILOR,BUTARDO,MARIA,F
2013,COUNCILOR,SALES,ANICETA,F
2013,COUNCILOR,JUAREZ,CHRISTOPHER,M
2013,COUNCILOR,NICOLAS,REYNAN,M
