region,province,city,position,district,candidate_name,party,votes,rank,raw_position
REGION I,ILOCOS NORTE,VINTAR,COUNCILOR,LONE,"RASDAS, CARLITO",IND,6667,16,"MEMBER, SANGGUNIANG BAYAN ILOCOS NORTE - VINTAR - LONE DIST"
REGION I,ILOCOS SUR,ALILEM,COUNCILOR,LONE,"SUMABAT, RODELIO",NPC,3091,12,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - ALILEM - LONE DIST"
REGION I,ILOCOS SUR,ALILEM,COUNCILOR,LONE,"IBEA, RODOLFO RUDY",NPC,2979,7,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - ALILEM - LONE DIST"
REGION I,ILOCOS SUR,ALILEM,COUNCILOR,LONE,"BANGAOIL, ARVIN",NPC,2914,2,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - ALILEM - LONE DIST"
REGION I,ILOCOS SUR,ALILEM,COUNCILOR,LONE,"LORENZANA, REMIGIO",NPC,2621,10,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - ALILEM - LONE DIST"
REGION I,ILOCOS SUR,ALILEM,COUNCILOR,LONE,"COLYONG, EFREN",NPC,2599,6,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - ALILEM - LONE DIST"
REGION I,ILOCOS SUR,ALILEM,COUNCILOR,LONE,"LACASANDILE, JUN JUN",NPC,2499,8,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - ALILEM - LONE DIST"
REGION I,ILOCOS SUR,ALILEM,COUNCILOR,LONE,"BANGAOIL, SAMSON",NPC,2374,3,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - ALILEM - LONE DIST"
REGION I,ILOCOS SUR,ALILEM,COUNCILOR,LONE,"BUDAO, TONY",IND,2273,5,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - ALILEM - LONE DIST"
REGION I,ILOCOS SUR,BANAYOYO,COUNCILOR,LONE,"GALANGA, ALEX",NPC,3533,6,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - BANAYOYO - LONE DIST"
REGION I,ILOCOS SUR,BANAYOYO,COUNCILOR,LONE,"MARTINEZ, FILEMON",NPC,3060,11,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - BANAYOYO - LONE DIST"
REGION I,ILOCOS SUR,BANAYOYO,COUNCILOR,LONE,"GARCIA, MIGUEL JR.",NPC,2964,8,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - BANAYOYO - LONE DIST"
REGION I,ILOCOS SUR,BANAYOYO,COUNCILOR,LONE,"GAMBOA, MANUEL",NPC,2925,7,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - BANAYOYO - LONE DIST"
REGION I,ILOCOS SUR,BANAYOYO,COUNCILOR,LONE,"RAMOS, ROMULO",NPC,2852,14,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - BANAYOYO - LONE DIST"
REGION I,ILOCOS SUR,BANAYOYO,COUNCILOR,LONE,"VECINA, ALBERT",NPC,2848,17,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - BANAYOYO - LONE DIST"
REGION I,ILOCOS SUR,BANAYOYO,COUNCILOR,LONE,"GARRIGA, FLORENTINO",NPC,2739,9,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - BANAYOYO - LONE DIST"
REGION I,ILOCOS SUR,BANAYOYO,COUNCILOR,LONE,"TIONGSON, EDGAR",PFP,2444,16,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - BANAYOYO - LONE DIST"
REGION I,ILOCOS SUR,BANTAY,COUNCILOR,LONE,"PRE, WILLIAM",BILEG,11250,10,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - BANTAY - LONE DIST"
REGION I,ILOCOS SUR,BANTAY,COUNCILOR,LONE,"PAET, RODRIGO",BILEG,10238,6,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - BANTAY - LONE DIST"
REGION I,ILOCOS SUR,BANTAY,COUNCILOR,LONE,"PAZ, ARNOLD",BILEG,9040,8,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - BANTAY - LONE DIST"
REGION I,ILOCOS SUR,BANTAY,COUNCILOR,LONE,"VICENCIO, PERCY",BILEG,8833,12,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - BANTAY - LONE DIST"
REGION I,ILOCOS SUR,BANTAY,COUNCILOR,LONE,"QUINTINITA, RENY",BILEG,8565,11,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - BANTAY - LONE DIST"
REGION I,ILOCOS SUR,BANTAY,COUNCILOR,LONE,"MERCURIO, EDILBERTO",BILEG,8256,3,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - BANTAY - LONE DIST"
REGION I,ILOCOS SUR,BANTAY,COUNCILOR,LONE,"PAISTE, LORENZO",IND,8024,7,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - BANTAY - LONE DIST"
REGION I,ILOCOS SUR,BANTAY,COUNCILOR,LONE,"CANTANO, PEDRO",BILEG,7973,1,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - BANTAY - LONE DIST"
REGION I,ILOCOS SUR,BURGOS,COUNCILOR,LONE,"ESCOBAR, MARIUS",NPC,5883,7,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - BURGOS - LONE DIST"
REGION I,ILOCOS SUR,BURGOS,COUNCILOR,LONE,"SAMUEL, ROY",NPC,5735,12,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - BURGOS - LONE DIST"
REGION I,ILOCOS SUR,BURGOS,COUNCILOR,LONE,"FABRIGAS, LESTER",NPC,5713,8,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - BURGOS - LONE DIST"
REGION I,ILOCOS SUR,BURGOS,COUNCILOR,LONE,"BALBALAN, GEROME ARTHUR",NPC,5498,2,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - BURGOS - LONE DIST"
REGION I,ILOCOS SUR,BURGOS,COUNCILOR,LONE,"BELEN, CHRISTOPHER",NPC,5487,3,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - BURGOS - LONE DIST"
REGION I,ILOCOS SUR,BURGOS,COUNCILOR,LONE,"AYSON, AVIGAEL JOYCE",IND,5211,1,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - BURGOS - LONE DIST"
REGION I,ILOCOS SUR,BURGOS,COUNCILOR,LONE,"CARTA, CORNELIO JR.",AKSYON,4194,4,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - BURGOS - LONE DIST"
REGION I,ILOCOS SUR,BURGOS,COUNCILOR,LONE,"DE GRACIA, BOY",IND,3519,6,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - BURGOS - LONE DIST"
REGION I,ILOCOS SUR,CABUGAO,COUNCILOR,LONE,"SARMIENTO, ANGELO",NPC,13791,11,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - CABUGAO - LONE DIST"
REGION I,ILOCOS SUR,CABUGAO,COUNCILOR,LONE,"TAN-YEE, JEMAIMA",NPC,12546,16,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - CABUGAO - LONE DIST"
REGION I,ILOCOS SUR,CABUGAO,COUNCILOR,LONE,"SOLLER, TEDDY-DES",NPC,12535,15,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - CABUGAO - LONE DIST"
REGION I,ILOCOS SUR,CABUGAO,COUNCILOR,LONE,"SEGUBAN, ENG ENG",NPC,12341,12,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - CABUGAO - LONE DIST"
REGION I,ILOCOS SUR,CABUGAO,COUNCILOR,LONE,"KINAUD, RANDY BANIAGA",NPC,11995,7,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - CABUGAO - LONE DIST"
REGION I,ILOCOS SUR,CABUGAO,COUNCILOR,LONE,"GAZMEN, DANNI RICA",NPC,11864,5,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - CABUGAO - LONE DIST"
REGION I,ILOCOS SUR,CABUGAO,COUNCILOR,LONE,"SERNA, VICKY",NPC,11739,13,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - CABUGAO - LONE DIST"
REGION I,ILOCOS SUR,CABUGAO,COUNCILOR,LONE,"GOROSPE, BONG-BONG",NPC,11429,6,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - CABUGAO - LONE DIST"
REGION I,ILOCOS SUR,CAOAYAN,COUNCILOR,LONE,"ALQUIZA, MARIA TERESA",NPC,6612,1,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - CAOAYAN - LONE DIST"
REGION I,ILOCOS SUR,CAOAYAN,COUNCILOR,LONE,"QUERUBIN, CENON",IND,5740,11,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - CAOAYAN - LONE DIST"
REGION I,ILOCOS SUR,CAOAYAN,COUNCILOR,LONE,"MENDOZA, FRANCIS",NPC,5034,8,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - CAOAYAN - LONE DIST"
REGION I,ILOCOS SUR,CAOAYAN,COUNCILOR,LONE,"BALALLO, ROMEL",NPC,4932,4,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - CAOAYAN - LONE DIST"
REGION I,ILOCOS SUR,CAOAYAN,COUNCILOR,LONE,"QUADRA, JOSE",NPC,4918,10,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - CAOAYAN - LONE DIST"
REGION I,ILOCOS SUR,CAOAYAN,COUNCILOR,LONE,"VERZOLA, ANTHONY",NPC,4641,20,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - CAOAYAN - LONE DIST"
REGION I,ILOCOS SUR,CAOAYAN,COUNCILOR,LONE,"FENOL, ADRIAN",NPC,4531,6,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - CAOAYAN - LONE DIST"
REGION I,ILOCOS SUR,CAOAYAN,COUNCILOR,LONE,"QUILANA, ERNELINA",NPC,4320,13,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - CAOAYAN - LONE DIST"
REGION I,ILOCOS SUR,CERVANTES,COUNCILOR,LONE,"GABURNO, DOLFO",NPC,7560,4,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - CERVANTES - LONE DIST"
REGION I,ILOCOS SUR,CERVANTES,COUNCILOR,LONE,"VALLES, BYRON",IND,6546,10,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - CERVANTES - LONE DIST"
REGION I,ILOCOS SUR,CERVANTES,COUNCILOR,LONE,"NINGALA, ZOSIMO",NPC,6195,7,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - CERVANTES - LONE DIST"
REGION I,ILOCOS SUR,CERVANTES,COUNCILOR,LONE,"MOISES, NORA",NPC,6193,5,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - CERVANTES - LONE DIST"
REGION I,ILOCOS SUR,CERVANTES,COUNCILOR,LONE,"DADPAAS, ROY",NPC,5996,3,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - CERVANTES - LONE DIST"
REGION I,ILOCOS SUR,CERVANTES,COUNCILOR,LONE,"CORTEZ, EDGAR",NPC,5837,2,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - CERVANTES - LONE DIST"
REGION I,ILOCOS SUR,CERVANTES,COUNCILOR,LONE,"AMILAO, ROMEO",IND,5722,1,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - CERVANTES - LONE DIST"
REGION I,ILOCOS SUR,CERVANTES,COUNCILOR,LONE,"VALDEZ, JULIETA",NPC,5382,9,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - CERVANTES - LONE DIST"
REGION I,ILOCOS SUR,CITY OF CANDON,COUNCILOR,LONE,"TUDAYAN, VINCENT JAN",NPC,20610,16,"MEMBER, SANGGUNIANG PANLUNGSOD ILOCOS SUR - CITY OF CANDON - LONE DIST"
REGION I,ILOCOS SUR,CITY OF CANDON,COUNCILOR,LONE,"SINGSON, ALFONSO",NPC,19514,11,"MEMBER, SANGGUNIANG PANLUNGSOD ILOCOS SUR - CITY OF CANDON - LONE DIST"
REGION I,ILOCOS SUR,CITY OF CANDON,COUNCILOR,LONE,"SINGSON, JIMBOY",NPC,19168,12,"MEMBER, SANGGUNIANG PANLUNGSOD ILOCOS SUR - CITY OF CANDON - LONE DIST"
REGION I,ILOCOS SUR,CITY OF CANDON,COUNCILOR,LONE,"VALDEZ, GEORGE",NPC,17439,17,"MEMBER, SANGGUNIANG PANLUNGSOD ILOCOS SUR - CITY OF CANDON - LONE DIST"
REGION I,ILOCOS SUR,CITY OF CANDON,COUNCILOR,LONE,"ITCHON, NESTORKATOL",NPC,17196,8,"MEMBER, SANGGUNIANG PANLUNGSOD ILOCOS SUR - CITY OF CANDON - LONE DIST"
REGION I,ILOCOS SUR,CITY OF CANDON,COUNCILOR,LONE,"VALDEZ, JOANNE",IND,16485,19,"MEMBER, SANGGUNIANG PANLUNGSOD ILOCOS SUR - CITY OF CANDON - LONE DIST"
REGION I,ILOCOS SUR,CITY OF CANDON,COUNCILOR,LONE,"LLANES, LERISA",NPC,16155,9,"MEMBER, SANGGUNIANG PANLUNGSOD ILOCOS SUR - CITY OF CANDON - LONE DIST"
REGION I,ILOCOS SUR,CITY OF CANDON,COUNCILOR,LONE,"ABRERO, GODO",NPC,14899,1,"MEMBER, SANGGUNIANG PANLUNGSOD ILOCOS SUR - CITY OF CANDON - LONE DIST"
REGION I,ILOCOS SUR,CITY OF VIGAN,COUNCILOR,LONE,"MEDINA-FARIÑAS, JANINA",NP,17205,12,"MEMBER, SANGGUNIANG PANLUNGSOD ILOCOS SUR - CITY OF VIGAN - LONE DIST"
REGION I,ILOCOS SUR,CITY OF VIGAN,COUNCILOR,LONE,"SINGSON, BOBIT",NPC,13754,16,"MEMBER, SANGGUNIANG PANLUNGSOD ILOCOS SUR - CITY OF VIGAN - LONE DIST"
REGION I,ILOCOS SUR,CITY OF VIGAN,COUNCILOR,LONE,"RABOY, LARRY",NPC,13440,15,"MEMBER, SANGGUNIANG PANLUNGSOD ILOCOS SUR - CITY OF VIGAN - LONE DIST"
REGION I,ILOCOS SUR,CITY OF VIGAN,COUNCILOR,LONE,"PAJARO, NESTOR",NP,13395,13,"MEMBER, SANGGUNIANG PANLUNGSOD ILOCOS SUR - CITY OF VIGAN - LONE DIST"
REGION I,ILOCOS SUR,CITY OF VIGAN,COUNCILOR,LONE,"BENZON, GLENDALE",NPC,13179,8,"MEMBER, SANGGUNIANG PANLUNGSOD ILOCOS SUR - CITY OF VIGAN - LONE DIST"
REGION I,ILOCOS SUR,CITY OF VIGAN,COUNCILOR,LONE,"ARTAJOS, ADA JOANA FE",IND,12727,5,"MEMBER, SANGGUNIANG PANLUNGSOD ILOCOS SUR - CITY OF VIGAN - LONE DIST"
REGION I,ILOCOS SUR,CITY OF VIGAN,COUNCILOR,LONE,"ARCE, ALISTIN",NP,12461,4,"MEMBER, SANGGUNIANG PANLUNGSOD ILOCOS SUR - CITY OF VIGAN - LONE DIST"
REGION I,ILOCOS SUR,CITY OF VIGAN,COUNCILOR,LONE,"ARCA, LIBONG",NP,12322,3,"MEMBER, SANGGUNIANG PANLUNGSOD ILOCOS SUR - CITY OF VIGAN - LONE DIST"
REGION I,ILOCOS SUR,GALIMUYOD,COUNCILOR,LONE,"TUMACDANG, MINARD",NPC,5513,9,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - GALIMUYOD - LONE DIST"
REGION I,ILOCOS SUR,GALIMUYOD,COUNCILOR,LONE,"BALBIN, RAYMUND",NPC,5450,1,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - GALIMUYOD - LONE DIST"
REGION I,ILOCOS SUR,GALIMUYOD,COUNCILOR,LONE,"BALINGSAT, MARICEL",NPC,5279,3,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - GALIMUYOD - LONE DIST"
REGION I,ILOCOS SUR,GALIMUYOD,COUNCILOR,LONE,"DARIO, BEBERLY JOY",NPC,5184,4,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - GALIMUYOD - LONE DIST"
REGION I,ILOCOS SUR,GALIMUYOD,COUNCILOR,LONE,"GADINGAN, WILLY",NPC,4879,5,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - GALIMUYOD - LONE DIST"
REGION I,ILOCOS SUR,GALIMUYOD,COUNCILOR,LONE,"GALANGCO, MOISES",NPC,4815,6,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - GALIMUYOD - LONE DIST"
REGION I,ILOCOS SUR,GALIMUYOD,COUNCILOR,LONE,"OLANIO, FLORENDO",NPC,4580,8,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - GALIMUYOD - LONE DIST"
REGION I,ILOCOS SUR,GALIMUYOD,COUNCILOR,LONE,"BALBINO, JOSE JR.",NPC,4363,2,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - GALIMUYOD - LONE DIST"
REGION I,ILOCOS SUR,GREGORIO DEL PILAR,COUNCILOR,LONE,"BICASAN, ROGELIO JR.",NPC,1902,6,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - GREGORIO DEL PILAR - LONE DIST"
REGION I,ILOCOS SUR,GREGORIO DEL PILAR,COUNCILOR,LONE,"BITONGAN, ROMY",NPC,1778,7,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - GREGORIO DEL PILAR - LONE DIST"
REGION I,ILOCOS SUR,GREGORIO DEL PILAR,COUNCILOR,LONE,"DUQUING, ULYSSES",NPC,1763,14,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - GREGORIO DEL PILAR - LONE DIST"
REGION I,ILOCOS SUR,GREGORIO DEL PILAR,COUNCILOR,LONE,"CIRIACO, JACOB JR.",NPC,1760,10,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - GREGORIO DEL PILAR - LONE DIST"
REGION I,ILOCOS SUR,GREGORIO DEL PILAR,COUNCILOR,LONE,"BALAO, ROGELIO",LAKAS,1738,4,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - GREGORIO DEL PILAR - LONE DIST"
REGION I,ILOCOS SUR,GREGORIO DEL PILAR,COUNCILOR,LONE,"BUGTONG, LEVI",NPC,1605,8,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - GREGORIO DEL PILAR - LONE DIST"
REGION I,ILOCOS SUR,GREGORIO DEL PILAR,COUNCILOR,LONE,"BALILING, ALFONSO",NPC,1535,5,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - GREGORIO DEL PILAR - LONE DIST"
REGION I,ILOCOS SUR,GREGORIO DEL PILAR,COUNCILOR,LONE,"CIRIACO, DANIEL",NPC,1530,9,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - GREGORIO DEL PILAR - LONE DIST"
REGION I,ILOCOS SUR,LIDLIDDA,COUNCILOR,LONE,"ANCHETA, JIMMY",NPC,1951,2,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - LIDLIDDA - LONE DIST"
REGION I,ILOCOS SUR,LIDLIDDA,COUNCILOR,LONE,"TAWALI, MARLANDER",NPC,1903,14,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - LIDLIDDA - LONE DIST"
REGION I,ILOCOS SUR,LIDLIDDA,COUNCILOR,LONE,"AGUIRRE, GEMMA",NPC,1891,1,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - LIDLIDDA - LONE DIST"
REGION I,ILOCOS SUR,LIDLIDDA,COUNCILOR,LONE,"BADONGEN, JOSE JR.",NPC,1872,5,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - LIDLIDDA - LONE DIST"
REGION I,ILOCOS SUR,LIDLIDDA,COUNCILOR,LONE,"ANDRES, YACELYN",NPC,1863,4,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - LIDLIDDA - LONE DIST"
REGION I,ILOCOS SUR,LIDLIDDA,COUNCILOR,LONE,"QUIDANGEN, MARK JOHN",NPC,1774,12,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - LIDLIDDA - LONE DIST"
REGION I,ILOCOS SUR,LIDLIDDA,COUNCILOR,LONE,"GUIBAOAN, BILLY",NPC,1629,11,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - LIDLIDDA - LONE DIST"
REGION I,ILOCOS SUR,LIDLIDDA,COUNCILOR,LONE,"BAGBAGUEN, PONCIANO JR.",NPC,1474,6,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - LIDLIDDA - LONE DIST"
REGION I,ILOCOS SUR,MAGSINGAL,COUNCILOR,LONE,"TOMANENG, SHELLA MARIE",KBL,10089,16,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - MAGSINGAL - LONE DIST"
REGION I,ILOCOS SUR,MAGSINGAL,COUNCILOR,LONE,"TABARREJO, BOLING",KBL,8862,12,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - MAGSINGAL - LONE DIST"
REGION I,ILOCOS SUR,MAGSINGAL,COUNCILOR,LONE,"UNCIANO, LORENZO",KBL,8554,20,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - MAGSINGAL - LONE DIST"
REGION I,ILOCOS SUR,MAGSINGAL,COUNCILOR,LONE,"JURADO, JOHN FELIX",KBL,8509,6,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - MAGSINGAL - LONE DIST"
REGION I,ILOCOS SUR,MAGSINGAL,COUNCILOR,LONE,"FULLER, CORNELIO",KBL,8161,3,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - MAGSINGAL - LONE DIST"
REGION I,ILOCOS SUR,MAGSINGAL,COUNCILOR,LONE,"TIRI, SHERWIN",IND,7716,14,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - MAGSINGAL - LONE DIST"
REGION I,ILOCOS SUR,MAGSINGAL,COUNCILOR,LONE,"MARAÑON, CARLOS",KBL,7590,7,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - MAGSINGAL - LONE DIST"
REGION I,ILOCOS SUR,MAGSINGAL,COUNCILOR,LONE,"UGALE, RANDY",KBL,7360,19,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - MAGSINGAL - LONE DIST"
REGION I,ILOCOS SUR,NAGBUKEL,COUNCILOR,LONE,"BAGUANG, VIRGILIO",NPC,2731,1,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - NAGBUKEL - LONE DIST"
REGION I,ILOCOS SUR,NAGBUKEL,COUNCILOR,LONE,"SAMBAJON, MARIO JOSE",NPC,2540,10,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - NAGBUKEL - LONE DIST"
REGION I,ILOCOS SUR,NAGBUKEL,COUNCILOR,LONE,"TUMBAGA, LOIDA",NPC,2527,11,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - NAGBUKEL - LONE DIST"
REGION I,ILOCOS SUR,NAGBUKEL,COUNCILOR,LONE,"CABUNOC, OSCAR",NPC,2441,3,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - NAGBUKEL - LONE DIST"
REGION I,ILOCOS SUR,NAGBUKEL,COUNCILOR,LONE,"MONTANTE, RUBEN",NPC,2390,7,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - NAGBUKEL - LONE DIST"
REGION I,ILOCOS SUR,NAGBUKEL,COUNCILOR,LONE,"DOMINGO, MERLYN",NPC,2371,4,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - NAGBUKEL - LONE DIST"
REGION I,ILOCOS SUR,NAGBUKEL,COUNCILOR,LONE,"CABANG, ORLANDO",NPC,2302,2,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - NAGBUKEL - LONE DIST"
REGION I,ILOCOS SUR,NAGBUKEL,COUNCILOR,LONE,"LOZANO, DOMENG",NPC,1930,6,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - NAGBUKEL - LONE DIST"
REGION I,ILOCOS SUR,NARVACAN,COUNCILOR,LONE,"VALERA, CALOY",NPC,16390,15,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - NARVACAN - LONE DIST"
REGION I,ILOCOS SUR,NARVACAN,COUNCILOR,LONE,"SANIDAD, EDNA",NPC,14095,14,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - NARVACAN - LONE DIST"
REGION I,ILOCOS SUR,NARVACAN,COUNCILOR,LONE,"ZARAGOZA, ANICKA",AKSYON,13912,17,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - NARVACAN - LONE DIST"
REGION I,ILOCOS SUR,NARVACAN,COUNCILOR,LONE,"AMPO, JOVENNIANO JR.",NPC,13244,1,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - NARVACAN - LONE DIST"
REGION I,ILOCOS SUR,NARVACAN,COUNCILOR,LONE,"CABREROS, TEOFILO",AKSYON,11307,6,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - NARVACAN - LONE DIST"
REGION I,ILOCOS SUR,NARVACAN,COUNCILOR,LONE,"ANTOLIN, REINA ALEXA",NPC,10726,3,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - NARVACAN - LONE DIST"
REGION I,ILOCOS SUR,NARVACAN,COUNCILOR,LONE,"DELA CUADRA, POPONG",AKSYON,10133,11,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - NARVACAN - LONE DIST"
REGION I,ILOCOS SUR,NARVACAN,COUNCILOR,LONE,"CAUTON-LIM, BERNADETTE",NPC,9847,7,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - NARVACAN - LONE DIST"
REGION I,ILOCOS SUR,QUIRINO,COUNCILOR,LONE,"GOMINTONG, JEMAROSE",NPC,4333,11,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - QUIRINO - LONE DIST"
REGION I,ILOCOS SUR,QUIRINO,COUNCILOR,LONE,"EL-I, EVELYN",NPC,3655,8,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - QUIRINO - LONE DIST"
REGION I,ILOCOS SUR,QUIRINO,COUNCILOR,LONE,"DIAMSAY, GRINGGO",KBL,3044,6,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - QUIRINO - LONE DIST"
REGION I,ILOCOS SUR,QUIRINO,COUNCILOR,LONE,"BALANGYAO, GLORIA",NPC,2917,4,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - QUIRINO - LONE DIST"
REGION I,ILOCOS SUR,QUIRINO,COUNCILOR,LONE,"WACQUISAN, RENE SR.",NPC,2789,16,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - QUIRINO - LONE DIST"
REGION I,ILOCOS SUR,QUIRINO,COUNCILOR,LONE,"FAROL, VINCENT",IND,2729,10,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - QUIRINO - LONE DIST"
REGION I,ILOCOS SUR,QUIRINO,COUNCILOR,LONE,"PANDUYOS, ELMER",NPC,2668,14,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - QUIRINO - LONE DIST"
REGION I,ILOCOS SUR,QUIRINO,COUNCILOR,LONE,"EWAGEN, ALVIN",NPC,2533,9,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - QUIRINO - LONE DIST"
REGION I,ILOCOS SUR,SALCEDO,COUNCILOR,LONE,"BANG-ASAN, DOMINADOR",NPC,4341,3,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - SALCEDO - LONE DIST"
REGION I,ILOCOS SUR,SALCEDO,COUNCILOR,LONE,"LAZAN, MARIO",IND,4252,11,"MEMBER, SANGGUNIANG BAYAN ILOCOS SUR - SALCEDO - LONE DIST"
