year,region,province,city,position,area,candidate_name,party,votes
2010,region-5,albay,tabaco-city,"MEMBER, SANGGUNIANG PANLUNGSOD",ALBAY - TABACO CITY - LONE DIST,"ALBANIEL, JOJO",PMP,6111
2010,region-5,albay,tabaco-city,"MEMBER, SANGGUNIANG PANLUNGSOD",ALBAY - TABACO CITY - LONE DIST,"SERRANO, DOC SAM",PMP,5982
2010,region-5,albay,tabaco-city,"MEMBER, SANGGUNIANG PANLUNGSOD",ALBAY - TABACO CITY - LONE DIST,"NG, NOEL",PMP,4751
2010,region-5,albay,tabaco-city,"MEMBER, SANGGUNIANG PANLUNGSOD",ALBAY - TABACO CITY - LONE DIST,"NIETO, NANETTE",PMP,4388
2010,region-5,albay,tiwi,MAYOR,ALBAY - TIWI,"TEMPLADO, LEO",UNA,13642
2010,region-5,albay,tiwi,MAYOR,ALBAY - TIWI,"VILLANUEVA, MAVIC",LP,9818
2010,region-5,albay,tiwi,VICE-MAYOR,ALBAY - TIWI,"BEATO, DAVID",LP,11302
2010,region-5,albay,tiwi,VICE-MAYOR,ALBAY - TIWI,"CLIMACO, JOJO",UNA,10696
2010,region-5,albay,tiwi,"MEMBER, SANGGUNIANG BAYAN",ALBAY - TIWI - LONE DIST,"ALARTE, FRANCISCO",IND,9426
2010,region-5,albay,tiwi,"MEMBER, SANGGUNIANG BAYAN",ALBAY - TIWI - LONE DIST,"CARLET, ENZO",LP,9297
2010,region-5,albay,tiwi,"MEMBER, SANGGUNIANG BAYAN",ALBAY - TIWI - LONE DIST,"TEMPLADO, JOSE BENNETT",UNA,9031
2010,region-5,albay,tiwi,"MEMBER, SANGGUNIANG BAYAN",ALBAY - TIWI - LONE DIST,"BRON, JOHN",LP,8935
2010,region-5,albay,tiwi,"MEMBER, SANGGUNIANG BAYAN",ALBAY - TIWI - LONE DIST,"CAMU, BONG",LP,8617
2010,region-5,albay,tiwi,"MEMBER, SANGGUNIANG BAYAN",ALBAY - TIWI - LONE DIST,"CLUTARIO, ELMER NOLI JR.",UNA,8568
2010,region-5,albay,tiwi,"MEMBER, SANGGUNIANG BAYAN",ALBAY - TIWI - LONE DIST,"PACIS, RUTH",UNA,8310
2010,region-5,albay,tiwi,"MEMBER, SANGGUNIANG BAYAN",ALBAY - TIWI - LONE DIST,"CLET, RUTH",LP,8161
2010,region-5,albay,tiwi,"MEMBER, SANGGUNIANG BAYAN",ALBAY - TIWI - LONE DIST,"CAAYAO, NORMA",UNA,8047
2010,region-5,albay,tiwi,"MEMBER, SANGGUNIANG BAYAN",ALBAY - TIWI - LONE DIST,"CORBILLA, SHILLA",IND,7623
2010,region-5,albay,tiwi,"MEMBER, SANGGUNIANG BAYAN",ALBAY - TIWI - LONE DIST,"CODERIS, JOVITO",LP,7262
2010,region-5,albay,tiwi,"MEMBER, SANGGUNIANG BAYAN",ALBAY - TIWI - LONE DIST,"CRISOL, ANDO",LP,7101
2010,region-5,albay,tiwi,"MEMBER, SANGGUNIANG BAYAN",ALBAY - TIWI - LONE DIST,"CLAVECILLAS, TURNING",LP,7031
2010,region-5,albay,tiwi,"MEMBER, SANGGUNIANG BAYAN",ALBAY - TIWI - LONE DIST,"PACIS, ULYSSES",UNA,6690
2010,region-5,albay,tiwi,"MEMBER, SANGGUNIANG BAYAN",ALBAY - TIWI - LONE DIST,"BOGÑALBAL, MILA",LP,6569
2010,region-5,albay,tiwi,"MEMBER, SANGGUNIANG BAYAN",ALBAY - TIWI - LONE DIST,"COTARA, LYKA MARIE",UNA,6476
2010,region-5,albay,tiwi,"MEMBER, SANGGUNIANG BAYAN",ALBAY - TIWI - LONE DIST,"MONFORT, SANDRA",UNA,4577
2010,region-5,albay,tiwi,"MEMBER, SANGGUNIANG BAYAN",ALBAY - TIWI - LONE DIST,"DACILLO, ROMULO",UNA,3026
2010,region-5,albay,tiwi,"MEMBER, SANGGUNIANG BAYAN",ALBAY - TIWI - LONE DIST,"CONSUELO, JOVEN",IND,2971
2010,region-5,albay,tiwi,"MEMBER, SANGGUNIANG BAYAN",ALBAY - TIWI - LONE DIST,"CORNELIO, NOLI",IND,1720
2010,region-5,albay,tiwi,"MEMBER, SANGGUNIANG BAYAN",ALBAY - TIWI - LONE DIST,"CANTES, ROGER",IND,1704
2010,region-5,albay,tiwi,"MEMBER, SANGGUNIANG BAYAN",ALBAY - TIWI - LONE DIST,"CONSULTA, JOEL",IND,1268
2010,region-5,camarines-norte,,PROVINCIAL GOVERNOR,CAMARINES NORTE,"TALLADO, EDGARDO",LP,103838
2010,region-5,camarines-norte,,PROVINCIAL GOVERNOR,CAMARINES NORTE,"UNICO, KUYA JOJO",NUP,87335
2010,region-5,camarines-norte,,PROVINCIAL GOVERNOR,CAMARINES NORTE,"TYPOCO, JESUS JR.",NP,2014
2010,region-5,camarines-norte,,PROVINCIAL VICE-GOVERNOR,CAMARINES NORTE,"PIMENTEL, JONAH",LP,90311
2010,region-5,camarines-norte,,PROVINCIAL VICE-GOVERNOR,CAMARINES NORTE,"PADILLA, ROY",NUP,86470
2010,region-5,camarines-norte,,"MEMBER, HOUSE OF REPRESENTATIVES",CAMARINES NORTE - FIRST LEGDIST,"BARCELONA-REYES, CATHY",NUP,49095
2010,region-5,camarines-norte,,"MEMBER, HOUSE OF REPRESENTATIVES",CAMARINES NORTE - FIRST LEGDIST,"OCO, WINNIE",LP,43290
2010,region-5,camarines-norte,,"MEMBER, HOUSE OF REPRESENTATIVES",CAMARINES NORTE - SECOND LEGDIST,"PANOTES, ELMER",LAKAS,53700
2010,region-5,camarines-norte,,"MEMBER, HOUSE OF REPRESENTATIVES",CAMARINES NORTE - SECOND LEGDIST,"CHATO, LIWAYWAY",LP,31197
2010,region-5,camarines-norte,,"MEMBER, HOUSE OF REPRESENTATIVES",CAMARINES NORTE - SECOND LEGDIST,"HERRERA, RUTH",IND,7485
2010,region-5,camarines-norte,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES NORTE - FIRST PROVDIST,"PARDO, PAMELA",LP,42505
2010,region-5,camarines-norte,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES NORTE - FIRST PROVDIST,"MALUBAY, TERESITA",NUP,41940
2010,region-5,camarines-norte,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES NORTE - FIRST PROVDIST,"QUIBRAL, LOLO PONYONG",NUP,38274
2010,region-5,camarines-norte,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES NORTE - FIRST PROVDIST,"LAUSIN, ERWIN",NUP,37458
2010,region-5,camarines-norte,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES NORTE - FIRST PROVDIST,"CANLAS, MIKE",NUP,37136
2010,region-5,camarines-norte,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES NORTE - FIRST PROVDIST,"PARALE, GODFREY",NUP,31126
2010,region-5,camarines-norte,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES NORTE - FIRST PROVDIST,"DASCO, EDGAR",LP,31042
2010,region-5,camarines-norte,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES NORTE - FIRST PROVDIST,"VALEROS, ERROL",LP,27611
2010,region-5,camarines-norte,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES NORTE - FIRST PROVDIST,"BANING, LEONARDO",LP,25114
2010,region-5,camarines-norte,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES NORTE - FIRST PROVDIST,"VERZO, RENE",LP,16377
2010,region-5,camarines-norte,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES NORTE - SECOND PROVDIST,"GACHE, POL",LP,41917
2010,region-5,camarines-norte,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES NORTE - SECOND PROVDIST,"JEREZ, SENEN",NUP,39749
2010,region-5,camarines-norte,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES NORTE - SECOND PROVDIST,"MARMOL, ROMEO",LP,35877
2010,region-5,camarines-norte,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES NORTE - SECOND PROVDIST,"QUIÑONES, GERRY",IND,34002
2010,region-5,camarines-norte,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES NORTE - SECOND PROVDIST,"HERRERA, RENEE",NUP,33676
2010,region-5,camarines-norte,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES NORTE - SECOND PROVDIST,"ALEGRE, JOSEPH STANLEY",LAKAS,33133
2010,region-5,camarines-norte,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES NORTE - SECOND PROVDIST,"AVILA, BONG",LP,27063
2010,region-5,camarines-norte,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES NORTE - SECOND PROVDIST,"KING, SAMUEL",LP,26535
2010,region-5,camarines-norte,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES NORTE - SECOND PROVDIST,"RAMOS, FRANKIE",LP,24229
2010,region-5,camarines-norte,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES NORTE - SECOND PROVDIST,"TEE, MANUEL",NUP,17420
2010,region-5,camarines-norte,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES NORTE - SECOND PROVDIST,"ABOGADO, MACOY",LAKAS,7226
2010,region-5,camarines-norte,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES NORTE - SECOND PROVDIST,"BROFAS, HERMINIA",LAKAS,4715
2010,region-5,camarines-norte,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES NORTE - SECOND PROVDIST,"CABUSO, DENNIS",NP,2920
2010,region-5,camarines-norte,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES NORTE - SECOND PROVDIST,"DE JESUS, ANDRES ROMMEL",IND,2194
2010,region-5,camarines-norte,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES NORTE - SECOND PROVDIST,"CLACIO, MAT",IND,2143
2010,region-5,camarines-norte,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES NORTE - SECOND PROVDIST,"MADI, MEDARDO",IND,1295
2010,region-5,camarines-sur,,PROVINCIAL GOVERNOR,CAMARINES SUR,"VILLAFUERTE, LRAY JR-MIGZ",NP,209547
2010,region-5,camarines-sur,,PROVINCIAL GOVERNOR,CAMARINES SUR,"VILLAFUERTE, LUIS",NPC,162812
2010,region-5,camarines-sur,,PROVINCIAL GOVERNOR,CAMARINES SUR,"CADIZ, JOEL",LP,114772
2010,region-5,camarines-sur,,PROVINCIAL GOVERNOR,CAMARINES SUR,"PELO, JOEL",KBL,3761
2010,region-5,camarines-sur,,PROVINCIAL GOVERNOR,CAMARINES SUR,"ILIW ILIW, YAM",IND,1640
2010,region-5,camarines-sur,,PROVINCIAL VICE-GOVERNOR,CAMARINES SUR,"PEÑA, ATO",NP,259674
2010,region-5,camarines-sur,,PROVINCIAL VICE-GOVERNOR,CAMARINES SUR,"BASMAYOR, GIL",NPC,151686
2010,region-5,camarines-sur,,PROVINCIAL VICE-GOVERNOR,CAMARINES SUR,"MORANO, MANNY",IND,9750
2010,region-5,camarines-sur,,"MEMBER, HOUSE OF REPRESENTATIVES",CAMARINES SUR - FIRST LEGDIST,"ANDAYA, ROLANDO JR.",LAKAS,53986
2010,region-5,camarines-sur,,"MEMBER, HOUSE OF REPRESENTATIVES",CAMARINES SUR - FIRST LEGDIST,"DE LOS REYES, NESTOR",NP,5681
2010,region-5,camarines-sur,,"MEMBER, HOUSE OF REPRESENTATIVES",CAMARINES SUR - SECOND LEGDIST,"ARROYO, DATO",LAKAS,57106
2010,region-5,camarines-sur,,"MEMBER, HOUSE OF REPRESENTATIVES",CAMARINES SUR - SECOND LEGDIST,"VILLAFUERTE, LRAY",NP,49346
2010,region-5,camarines-sur,,"MEMBER, HOUSE OF REPRESENTATIVES",CAMARINES SUR - SECOND LEGDIST,"MABULO, ABANG",LP,6380
2010,region-5,camarines-sur,,"MEMBER, HOUSE OF REPRESENTATIVES",CAMARINES SUR - THIRD LEGDIST,"ROBREDO, LENI",LP,123843
2010,region-5,camarines-sur,,"MEMBER, HOUSE OF REPRESENTATIVES",CAMARINES SUR - THIRD LEGDIST,"VILLAFUERTE, NELLY",NPC,35160
2010,region-5,camarines-sur,,"MEMBER, HOUSE OF REPRESENTATIVES",CAMARINES SUR - THIRD LEGDIST,"FAUSTO, CHARINA",IND,2296
2010,region-5,camarines-sur,,"MEMBER, HOUSE OF REPRESENTATIVES",CAMARINES SUR - THIRD LEGDIST,"ARCILLA, OSCAR JR.",PDP,640
2010,region-5,camarines-sur,,"MEMBER, HOUSE OF REPRESENTATIVES",CAMARINES SUR - FOURTH LEGDIST,"MUHLACH, AGA",LP,55091
2010,region-5,camarines-sur,,"MEMBER, HOUSE OF REPRESENTATIVES",CAMARINES SUR - FOURTH LEGDIST,"FUENTEBELLA, WIMPY",NPC,52577
2010,region-5,camarines-sur,,"MEMBER, HOUSE OF REPRESENTATIVES",CAMARINES SUR - FIFTH LEGDIST,"FORTUNO, SAL",LP,75178
2010,region-5,camarines-sur,,"MEMBER, HOUSE OF REPRESENTATIVES",CAMARINES SUR - FIFTH LEGDIST,"ALFELOR, FELIX JR.",NPC,42295
2010,region-5,camarines-sur,,"MEMBER, HOUSE OF REPRESENTATIVES",CAMARINES SUR - FIFTH LEGDIST,"CORTEZ, REZ",UNA,13474
2010,region-5,camarines-sur,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES SUR - FIRST PROVDIST,"SEÑAR, WARREN",IND,34030
2010,region-5,camarines-sur,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES SUR - FIRST PROVDIST,"BATALLA, CARLO",PDP,18286
2010,region-5,camarines-sur,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES SUR - SECOND PROVDIST,"HERNANDEZ, MULO",NP,52266
2010,region-5,camarines-sur,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES SUR - SECOND PROVDIST,"NOPRA, BOBOY",NP,47208
2010,region-5,camarines-sur,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES SUR - SECOND PROVDIST,"ABONAL, ARIEL",NPC,37924
2010,region-5,camarines-sur,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES SUR - SECOND PROVDIST,"NIDEA, ROY",NPC,31452
2010,region-5,camarines-sur,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES SUR - THIRD PROVDIST,"JULIA, SON",NPC,41578
2010,region-5,camarines-sur,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES SUR - THIRD PROVDIST,"NAVAL, ANGEL",NP,38845
2010,region-5,camarines-sur,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES SUR - THIRD PROVDIST,"ANDAL, OWER",NPC,37706
2010,region-5,camarines-sur,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES SUR - THIRD PROVDIST,"MALENIZA, POL",NP,27442
2010,region-5,camarines-sur,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES SUR - FOURTH PROVDIST,"SIMANDO, AMADOR",LP,37474
2010,region-5,camarines-sur,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES SUR - FOURTH PROVDIST,"PACAMARRA, GILMAR",NPC,36898
2010,region-5,camarines-sur,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES SUR - FOURTH PROVDIST,"PILAPIL, JJ",LP,35056
2010,region-5,camarines-sur,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES SUR - FOURTH PROVDIST,"DIZON, RAYMUNDO",NPC,31512
2010,region-5,camarines-sur,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES SUR - FIFTH PROVDIST,"FIGURACION, FABIO",NP,53054
2010,region-5,camarines-sur,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES SUR - FIFTH PROVDIST,"ESPIRITU, RUDITO JR.",NP,50410
2010,region-5,camarines-sur,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES SUR - FIFTH PROVDIST,"ALFELOR, RUPERTO",NPC,47006
2010,region-5,camarines-sur,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES SUR - FIFTH PROVDIST,"NOBLE, MANNY",NP,46549
2010,region-5,camarines-sur,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES SUR - FIFTH PROVDIST,"BERNALES, NORIEL",NPC,35326
2010,region-5,camarines-sur,,"MEMBER, SANGGUNIANG PANLALAWIGAN",CAMARINES SUR - FIFTH PROVDIST,"ABACA, DONDI",NPC,17213
2010,region-5,camarines-sur,baao,MAYOR,CAMARINES SUR - BAAO,"GAITE, MEL",NPC,11045
2010,region-5,camarines-sur,baao,MAYOR,CAMARINES SUR - BAAO,"BALLESTEROS, BOYET",NP,8460
2010,region-5,camarines-sur,baao,VICE-MAYOR,CAMARINES SUR - BAAO,"SAPUGAY, CHERRY",NPC,11043
2010,region-5,camarines-sur,baao,VICE-MAYOR,CAMARINES SUR - BAAO,"BUENA, LUCY",NP,7573
2010,region-5,camarines-sur,baao,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BAAO - LONE DIST,"BESINIO, 1-JEFF",NP,10241
2010,region-5,camarines-sur,baao,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BAAO - LONE DIST,"BEDURAL, EDWIN",IND,9830
2010,region-5,camarines-sur,baao,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BAAO - LONE DIST,"VARGAS, NALYN",NPC,9656
2010,region-5,camarines-sur,baao,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BAAO - LONE DIST,"BESINIO, FARAH",NPC,8687
2010,region-5,camarines-sur,baao,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BAAO - LONE DIST,"FAJARDO, JAYVEE",NPC,7110
2010,region-5,camarines-sur,baao,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BAAO - LONE DIST,"DATO, PATET",NPC,7054
2010,region-5,camarines-sur,baao,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BAAO - LONE DIST,"BISMONTE, DANTE",NPC,6889
2010,region-5,camarines-sur,baao,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BAAO - LONE DIST,"BOLALIN, MIKE",NPC,6776
2010,region-5,camarines-sur,baao,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BAAO - LONE DIST,"BACSAIN, EDUARDO",NPC,5880
2010,region-5,camarines-sur,baao,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BAAO - LONE DIST,"BUENA, BOGS",NP,5787
2010,region-5,camarines-sur,baao,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BAAO - LONE DIST,"BUSTILLA, JAYSON",NPC,5781
2010,region-5,camarines-sur,baao,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BAAO - LONE DIST,"ZAMUDIO, MARITES",NP,5391
2010,region-5,camarines-sur,baao,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BAAO - LONE DIST,"BADIOLA, JAPHET",IND,4914
2010,region-5,camarines-sur,baao,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BAAO - LONE DIST,"PORTACIO, RINO",NP,4901
2010,region-5,camarines-sur,baao,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BAAO - LONE DIST,"FAJARDO, MAX IV",NP,4829
2010,region-5,camarines-sur,baao,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BAAO - LONE DIST,"TAÑAMOR, DANILO",NP,4533
2010,region-5,camarines-sur,baao,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BAAO - LONE DIST,"POSTILOS, ALJOSH",NP,3994
2010,region-5,camarines-sur,baao,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BAAO - LONE DIST,"ROBOSA, FERMIN JR.",IND,1912
2010,region-5,camarines-sur,balatan,MAYOR,CAMARINES SUR - BALATAN,"BAGASBAS, ERNESTO",LP,7870
2010,region-5,camarines-sur,balatan,MAYOR,CAMARINES SUR - BALATAN,"BORJA, NENA",NP,5030
2010,region-5,camarines-sur,balatan,VICE-MAYOR,CAMARINES SUR - BALATAN,"VILLAREAL, JIMMY",NPC,5653
2010,region-5,camarines-sur,balatan,VICE-MAYOR,CAMARINES SUR - BALATAN,"NOLASCO, GERALD",LP,3621
2010,region-5,camarines-sur,balatan,VICE-MAYOR,CAMARINES SUR - BALATAN,"ABLITER, JOSE RICKY",NP,3176
2010,region-5,camarines-sur,balatan,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BALATAN - LONE DIST,"CUARTO, MARIA CECILIA",LP,7928
2010,region-5,camarines-sur,balatan,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BALATAN - LONE DIST,"HUAB, GABRIEL",NP,6809
2010,region-5,camarines-sur,balatan,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BALATAN - LONE DIST,"MEDIADO, WENEFREDO",LP,5852
2010,region-5,camarines-sur,balatan,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BALATAN - LONE DIST,"ADUVISO, FRANCISCO",NP,5611
2010,region-5,camarines-sur,balatan,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BALATAN - LONE DIST,"BORJA, MA. ISABEL",NP,5555
2010,region-5,camarines-sur,balatan,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BALATAN - LONE DIST,"SAYSAY, ROBERT",LP,5430
2010,region-5,camarines-sur,balatan,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BALATAN - LONE DIST,"BALATAN, NELSON",NP,5402
2010,region-5,camarines-sur,balatan,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BALATAN - LONE DIST,"PARAÑAL, JORGE JR.",LP,5159
2010,region-5,camarines-sur,balatan,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BALATAN - LONE DIST,"LANDAGAN, ANDRES",LP,4971
2010,region-5,camarines-sur,balatan,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BALATAN - LONE DIST,"SILVANO, AQUILINO",NP,4484
2010,region-5,camarines-sur,balatan,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BALATAN - LONE DIST,"BRIONES, RUBEN",NP,3483
2010,region-5,camarines-sur,balatan,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BALATAN - LONE DIST,"ROMANO, CLETO",LP,3025
2010,region-5,camarines-sur,balatan,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BALATAN - LONE DIST,"ANI, RIZALDE",NP,2821
2010,region-5,camarines-sur,balatan,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BALATAN - LONE DIST,"MONTENEGRO, FIDEL",NP,2795
2010,region-5,camarines-sur,balatan,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BALATAN - LONE DIST,"ALBANIA, JUDITH",LP,2342
2010,region-5,camarines-sur,balatan,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BALATAN - LONE DIST,"MEDIADO, MARLON",NPC,1543
2010,region-5,camarines-sur,balatan,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BALATAN - LONE DIST,"CELAJE, ALBERTO",LP,1534
2010,region-5,camarines-sur,balatan,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BALATAN - LONE DIST,"ABINAL, RONALDO",NPC,1489
2010,region-5,camarines-sur,balatan,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BALATAN - LONE DIST,"ELCANO, LOURDES",NPC,1385
2010,region-5,camarines-sur,balatan,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BALATAN - LONE DIST,"BERNALDEZ, NONITO",IND,1267
2010,region-5,camarines-sur,balatan,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BALATAN - LONE DIST,"GAMBAN, FELIX JR.",IND,1064
2010,region-5,camarines-sur,balatan,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BALATAN - LONE DIST,"SANFUEGO, ARMEN",NPC,906
2010,region-5,camarines-sur,balatan,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BALATAN - LONE DIST,"BELMONTE, IMELDA",NPC,719
2010,region-5,camarines-sur,balatan,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BALATAN - LONE DIST,"TEÑOSO, NUMERIANO",NPC,709
2010,region-5,camarines-sur,balatan,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BALATAN - LONE DIST,"MARIN, FRANCISCO",NPC,544
2010,region-5,camarines-sur,balatan,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BALATAN - LONE DIST,"GALLARTE, NILDA",NPC,332
2010,region-5,camarines-sur,bato,MAYOR,CAMARINES SUR - BATO,"BERNALDEZ, JEANETTE",NP,8225
2010,region-5,camarines-sur,bato,MAYOR,CAMARINES SUR - BATO,"GONZALES, JAIME",NPC,6923
2010,region-5,camarines-sur,bato,MAYOR,CAMARINES SUR - BATO,"DOLENDO, OFELIA",IND,700
2010,region-5,camarines-sur,bato,VICE-MAYOR,CAMARINES SUR - BATO,"SACUEZA, ALVIN",NPC,8936
2010,region-5,camarines-sur,bato,VICE-MAYOR,CAMARINES SUR - BATO,"PILI, RUBEN",NP,6136
2010,region-5,camarines-sur,bato,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BATO - LONE DIST,"ZORILLA, JUN-JUN",NP,9520
2010,region-5,camarines-sur,bato,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BATO - LONE DIST,"DOCTOLERO, DARWIN",NPC,7558
2010,region-5,camarines-sur,bato,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BATO - LONE DIST,"RAMOS, VICTORIO",NPC,7215
2010,region-5,camarines-sur,bato,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BATO - LONE DIST,"TINO, NOEL",NPC,7059
2010,region-5,camarines-sur,bato,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BATO - LONE DIST,"BEARIS, NIKKI JILL",NP,7001
2010,region-5,camarines-sur,bato,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BATO - LONE DIST,"HUGO, IGNACIO",NP,6993
2010,region-5,camarines-sur,bato,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BATO - LONE DIST,"RAMOS, CONSEJO",NPC,6487
2010,region-5,camarines-sur,bato,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BATO - LONE DIST,"PORTUGAL, CRISTY",NPC,6132
2010,region-5,camarines-sur,bato,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BATO - LONE DIST,"CASILI, DANILO",NP,5986
2010,region-5,camarines-sur,bato,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BATO - LONE DIST,"SAMAR, AMELITA",NP,5985
2010,region-5,camarines-sur,bato,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BATO - LONE DIST,"BILLONES, BONIFACIO",NPC,5857
2010,region-5,camarines-sur,bato,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BATO - LONE DIST,"BUCAD, RAMON",NPC,5807
2010,region-5,camarines-sur,bato,"MEMBER, SANGGUNIANG BAYAN",CAMARINES SUR - BATO - LONE DIST,"GUAZON, ELIZABETH",IND,5386
